,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1452,2933,CATH  IV SAFETY ALL SIZES,catheter intravenous safety alle sizes,Supply,RETROSPECTIVE,2016-07-12,catheter,safety,intravenous,sizes,Supply,0.7,Supply,0.93276508255,Supply,0.855756757401,Supply,0.993879424492,Supply,4,1,1,1,1,0.870600316111,cath,iv,,
1453,2139,ABO TYPE,abo type,Laboratory,RETROSPECTIVE,2016-07-12,type,abo,,,Laboratory,0.8,Laboratory,0.87718183169,Laboratory,0.853840029503,Laboratory,0.980636753063,Laboratory,4,1,1,1,1,0.877914653564,type,abo,,
1454,5689,HB ROOM RATE ICU,room rate intensive_care_unit,Room and Board,RETROSPECTIVE,2016-07-13,rate,icu,room,,Room and Board,0.92,Room and Board,0.95698157346,Room and Board,0.845235942975,Room and Board,0.999678863661,Room and Board,4,1,1,1,1,0.930474095024,rate,icu,room,
1455,603,HC KIT MICRO-INTRODUCER STD/NIT/SS-TIP 4FR INTRODUCER,kit micro introducer std/nit/ss tip 4fr introducer,Supply,ONLINE,2016-09-16,standard,tip,introducer,kit,Supply,0.92,Supply,0.990297087938,Supply,0.889091832506,Supply,0.996240132594,Supply,4,1,1,1,1,0.948907263259,micro,tip,introducer,kit
1456,2636,METHADONE 10 MG/ML ORAL,methadone 10_mg/ml oral,Pharmacy,RETROSPECTIVE,2016-07-12,oral,10_mg/ml,methadone,,Pharmacy,0.93,Pharmacy,0.966184656549,Pharmacy,0.919051369973,Pharmacy,0.995064578919,Pharmacy,4,1,1,1,1,0.95257515136,oral,10_mg/ml,methadone,
1457,6430,OPHTHALMSCPY W/RETDRW SUBSQ,ophthalmoscopy with retdrw subsequent,Procedure,ONLINE,2016-10-06,retdrw,subsequent,ophthalmoscopy,,Procedure,0.91,Procedure,0.224235393141,Laboratory,0.453531801895,Nursing Services,0.66237753478,Procedure,2,1,1,0,0,0.283558848285,retdrw,subsequent,ophthalmoscopy,
1458,2800,COLLECT CAPILLARY BLD SPEC,collection capillary blood specimen,Nursing Services,RETROSPECTIVE,2016-07-12,specimen,capillary,blood,collection,Nursing Services,0.74,Nursing Services,0.943288844522,Nursing Services,0.826460052187,Nursing Services,0.999476261421,Nursing Services,4,1,1,1,1,0.877306289532,spec,capillary,bld,collect
1459,5527,CONNECTOR MICROCLAVE CLR,connector microclave clear,Supply,RETROSPECTIVE,2016-07-13,connector,clear,microclave,,Supply,0.9,Supply,0.912727188777,Supply,0.743422807739,Supply,0.886594292888,Supply,4,1,1,1,1,0.860686072351,connector,clr,microclave,
1460,2432,I STAT NA (PICU),i stat sodium pediatric_intensive_care_unit,Monitoring,RETROSPECTIVE,2016-07-12,stat,pediatric_intensive_care_unit,sodium,,Monitoring,0.82,Monitoring,0.222923177937,Monitoring,0.600005311943,Monitoring,0.732882625762,Monitoring,4,1,1,1,1,0.59395277891,stat,pediatric_intensive_care_unit,na,
1461,1214,SMR PRIM SRC GRAM/GIEMSA S,smear primary source gram/giemsa s,Laboratory,ONLINE,2016-09-16,prim,gram,,,Laboratory,0.85,Laboratory,0.658103522593,Laboratory,0.790138139928,Laboratory,0.960636907754,Laboratory,4,1,1,1,1,0.814719642569,smear,gram,prim,source
1462,2430,I STAT ION CA (PICU),i stat ionized calcium pediatric_intensive_care_unit,Monitoring,RETROSPECTIVE,2016-07-12,calcium,stat,ionized,pediatric_intensive_care_unit,Monitoring,0.83,Monitoring,0.201444012384,Monitoring,0.797824567624,Monitoring,0.972993232538,Monitoring,4,1,1,1,1,0.700565453136,ca,stat,ionized,pediatric_intensive_care_unit
1463,2403,HC CHEM-POC GLUCOSE,chemistry point_of_care glucose,Monitoring,RETROSPECTIVE,2016-07-12,glucose,chemistry,POC,,Monitoring,0.86,Monitoring,0.697909702911,Monitoring,0.842892913727,Monitoring,0.996060366395,Monitoring,4,1,1,1,1,0.849215745758,glucose,chemistry,point_of_care,
1464,333,SOL WATER ST 1000ML,solution water sterile 1000_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,solution,1000_ml,st,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.978784452579,Diluent / Flush / Irrigant,0.883414516835,Diluent / Flush / Irrigant,0.997605755443,Diluent / Flush / Irrigant,4,1,1,1,1,0.917451181214,water,sterile,sol,1000_ml
1465,5854,OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,oxycodone acetaminophen 5 325_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,325_mg,oxycodone,tablet,acetaminophen,Pharmacy,0.96,Pharmacy,0.98775961648,Pharmacy,0.963307850782,Pharmacy,0.999414468126,Pharmacy,4,1,1,1,1,0.977620483847,325_mg,oxycodone,tablet,acetaminophen
1466,4057,ROOM & BOARD - NICU LEVEL II,room & board neonatal_intensive_care_unit level ii,Room and Board,RETROSPECTIVE,2016-07-12,level,nicu,room,,Room and Board,0.79,Room and Board,0.851856572863,Room and Board,0.692348733281,Room and Board,0.979878140583,Room and Board,4,1,1,1,1,0.828520861682,level,nicu,room,board
1467,4573,CTA  CHEST W/ CONTRAST,computed_tomography chest with contrast,Radiology,RETROSPECTIVE,2016-07-13,chest,cta,contrast,,Radiology,0.75,Radiology,0.889765319701,Radiology,0.796947057983,Radiology,0.998430015174,Radiology,4,1,1,1,1,0.858785598215,computed_tomography,chest,contrast,
1468,3905,HB INHALATION TREATMENT-ME,inhalation treatment me,Respiratory Therapy,RETROSPECTIVE,2016-07-12,inhalation,treatment,,,Respiratory Therapy,0.97,Respiratory Therapy,0.965137082798,Respiratory Therapy,0.820380845346,Respiratory Therapy,0.999399057347,Respiratory Therapy,4,1,1,1,1,0.938729246373,inhalation,treatment,,
1469,6338,BLOOD GAS PH PO2 &/OR PCO2 POC NICU ABG,blood gas ph po2 &/or pco2 poc nicu abg,Monitoring,ONLINE,2016-10-06,gas,blood,,,Monitoring,0.98,Monitoring,0.953657147342,Monitoring,0.917070688286,Monitoring,0.999733067552,Monitoring,4,1,1,1,1,0.962615225795,gas,po2,nicu,blood
1470,6894,SODIUM PHOSPHATE 3 MMOL/ML INTRAVENOUS SOLUTION,sodium phosphate 3 mmol/ml intravenous solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,ml,phosphate,solution,intravenous,Pharmacy,0.83,OR / Anesthesia / Recovery Room,0.413869584953,Pharmacy,0.490440871836,OR / Anesthesia / Recovery Room,0.771912787944,Pharmacy,2,1,0,1,0,0.330110217959,ml,phosphate,solution,intravenous
1471,2694,VANCOMYCIN 500 MG INJ,vancomycin 500_mg injection,Pharmacy,RETROSPECTIVE,2016-07-12,injection,vancomycin,500_mg,,Pharmacy,1.0,Pharmacy,0.977449559705,Pharmacy,0.949336603981,Pharmacy,0.993654914518,Pharmacy,4,1,1,1,1,0.980110269551,inj,vancomycin,500_mg,
1472,6399,GENTAMICIN GENTAMICIN PEAK,gentamicin gentamicin peak,Laboratory,ONLINE,2016-10-06,gentamicin,peak,,,Laboratory,0.87,Laboratory,0.844681712905,Pharmacy,0.511459065872,Laboratory,0.995334993612,Laboratory,3,1,1,0,1,0.677504176629,gentamicin,peak,,
1473,5974,TPN ADULT 1L-BAG,total_parenteral_nutrition adult 1l bag,Pharmacy,RETROSPECTIVE,2016-07-13,total_parenteral_nutrition,bag,adult,1l,Pharmacy,0.7,Supply,0.430021106181,Pharmacy,0.485519518357,Supply,0.919614836016,Supply,2,0,1,0,1,0.337408985549,tpn,bag,adult,1l
1474,2969,EXTENSION SET ENTERAL 60 INCH,extension set enteral 60 inches,Supply,RETROSPECTIVE,2016-07-12,set,inches,enteral,extension,Supply,0.95,Supply,0.961928699384,Supply,0.941661376603,Supply,0.998279613691,Supply,4,1,1,1,1,0.962967422419,set,inch,enteral,extension
1475,3872,HC BLOOD FILTER BURETTE,blood filter burette,Supply,RETROSPECTIVE,2016-07-12,filter,bourette,blood,,Supply,0.76,Blood Products,0.348326547382,Supply,0.550458327733,Supply,0.510061241724,Supply,3,1,0,1,1,0.455129892364,filter,blood,burette,
1476,728,HCHG PHOSPHATASE ALKALINE HCHG PHOSPHATASE ALKALINE,phosphatase alkaline,Laboratory,ONLINE,2016-09-16,hchg,alkaline,phosphatase,,Laboratory,0.77,Laboratory,0.847740258684,Laboratory,0.808415093265,Laboratory,0.988961454199,Laboratory,4,1,1,1,1,0.853779201537,alkaline,phosphatase,,
1477,1935,BLOOD CULTURE FOR BACTERIA,blood culture for bacteria,Laboratory,ONLINE,2016-09-16,culture,blood,bacteria,,Laboratory,0.81,Laboratory,0.992468701615,Laboratory,0.963387994349,Laboratory,0.999721152307,Laboratory,4,1,1,1,1,0.941394462068,culture,blood,bacteria,
1478,4645,HEALTHY SHOT (FC),healthy shot fc,Pharmacy,RETROSPECTIVE,2016-07-13,healthy,fc,shot,,Laboratory,0.7,Laboratory,0.28725476778,Supply,0.334573610895,Supply,0.423579199534,Laboratory,2,1,1,0,0,0.246813691945,healthy,fc,shot,
1479,4893,EKG,electrocardiogram,Cardiology,ONLINE,2016-08-24,ekg,,,,Procedure,0.78,Cardiology,0.744487716385,Cardiology,0.643302142657,Cardiology,0.957274587576,Cardiology,3,0,1,1,1,0.586266111655,ekg,,,
1480,5268,62002000 - BLOOD GROUP D RH,blood group device rhesus,Laboratory,RETROSPECTIVE,2016-07-13,device,rhesus,group,blood,Laboratory,0.87,Laboratory,0.507902489187,Laboratory,0.745719933113,Laboratory,0.797081379234,Laboratory,4,1,1,1,1,0.730175950384,device,rh,group,blood
1481,5419,ALBUMIN 25% 50ML 12.5GM I,albumin 25% 50_ml 12.5_gm i,Pharmacy,RETROSPECTIVE,2016-07-13,50_ml,albumin,12.5_gm,25%,Pharmacy,0.97,Pharmacy,0.986542601079,Pharmacy,0.911186524479,Pharmacy,0.996890295899,Pharmacy,4,1,1,1,1,0.966154855364,50_ml,albumin,12.5_gm,25%
1482,2039,CHORIONIC GANADOTROPIN ASSAY,chorionic ganadotropin assay,Laboratory,ONLINE,2016-09-16,ganadotropin,assay,chorionic,,Laboratory,0.71,Laboratory,0.818466079718,Laboratory,0.869950134699,Laboratory,0.994502023516,Laboratory,4,1,1,1,1,0.848229559483,ganadotropin,assay,chorionic,
1483,3584,HC ROUTINE VENIPUNCTURE,routine venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,routine,,,Nursing Services,0.91,Nursing Services,0.871258699014,Nursing Services,0.844204148494,Nursing Services,0.999308855491,Nursing Services,4,1,1,1,1,0.90619292575,venipuncture,routine,,
1484,5466,BILIRUBIN  TOTAL,bilirubin total,Laboratory,RETROSPECTIVE,2016-07-13,bilirubin,total,,,Laboratory,1.0,Laboratory,0.963245949197,Laboratory,0.909692723519,Laboratory,0.998242302914,Laboratory,4,1,1,1,1,0.967795243908,bilirubin,total,,
1485,4898,FUNCTIONAL ACTIVITIES (15,functional activities 15,PT / OT / Speech Therapy,ONLINE,2016-08-24,activities,functional,,,Laboratory,0.75,PT / OT / Speech Therapy,0.426851600154,PT / OT / Speech Therapy,0.715944638778,PT / OT / Speech Therapy,0.998091537148,PT / OT / Speech Therapy,3,0,1,1,1,0.53522194402,activities,functional,,
1486,3111,SET IV EXT LIPID 60,set intravenous extension lipid 60,Supply,RETROSPECTIVE,2016-07-12,set,intravenous,extension,lipid,Supply,0.82,Supply,0.933366859122,Supply,0.939716256452,Supply,0.999223656845,Supply,4,1,1,1,1,0.923076693105,set,iv,ext,lipid
1487,5244,58111000 - NEBULIZER-ULTRASONIC TREATMENT,nebulizer ultrasonic treatment,Respiratory Therapy,RETROSPECTIVE,2016-07-13,ultrasonic,nebulizer,treatment,,Respiratory Therapy,0.93,Respiratory Therapy,0.809433762766,Respiratory Therapy,0.619445565046,Respiratory Therapy,0.990531193577,Respiratory Therapy,4,1,1,1,1,0.837352630347,ultrasonic,nebulizer,treatment,
1488,2305,BEDSIDE GLUCOSE MONITORING,bedside glucose monitoring,Monitoring,RETROSPECTIVE,2016-07-12,bedside,monitoring,glucose,,Monitoring,0.86,Monitoring,0.983488742462,Monitoring,0.927098449932,Monitoring,0.999710196449,Monitoring,4,1,1,1,1,0.942574347211,bedside,monitoring,glucose,
1489,1032,OXYTOCIN INJ,oxytocin injection,Pharmacy,ONLINE,2016-09-16,oxytocin,inj,,,Monitoring,0.8,Pharmacy,0.643860156719,Pharmacy,0.676319776235,OR / Anesthesia / Recovery Room,0.318672148653,Pharmacy,2,0,1,1,0,0.330044983239,oxytocin,inj,,
1490,4777,RBC LEUKOCYTES REDUCED EA UNIT,red_blood_cell leukocytes reduced each unit,Blood Products,RETROSPECTIVE,2016-07-13,red_blood_cell,unit,reduced,leukocytes,Blood Products,0.92,Blood Products,0.904232757337,Blood Products,0.629132108521,Blood Products,0.991336046024,Blood Products,4,1,1,1,1,0.86117522797,rbc,unit,reduced,leukocytes
1491,2003,CATH SUCTION LATEXFREE DISP,catheter suction latexfree disposable,Supply,ONLINE,2016-09-16,cath,disp,suction,latexfree,Supply,0.77,Supply,0.98483106399,Supply,0.921343603739,Supply,0.999371761592,Supply,4,1,1,1,1,0.91888660733,cath,disp,suction,latexfree
1492,3229,TC SOLUTION RT H2O STRL 1000,solution respiratory_therapy water sterile 1000,Supply,RETROSPECTIVE,2016-07-12,water,RT,sterile,solution,Pharmacy,0.73,Diluent / Flush / Irrigant,0.636356178574,Diluent / Flush / Irrigant,0.69739320136,Respiratory Therapy,0.525000854959,Diluent / Flush / Irrigant,2,0,1,1,0,0.333437344983,h2o,rt,strl,solution
1493,221,NORMAL SALINE SOLUTION INFUSION 250CC,normal saline solution infusion 250_cc,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,saline,solution,infusion,normal,Diluent / Flush / Irrigant,0.76,Diluent / Flush / Irrigant,0.943838555562,Diluent / Flush / Irrigant,0.830288408006,Diluent / Flush / Irrigant,0.990477146291,Diluent / Flush / Irrigant,4,1,1,1,1,0.881151027465,saline,solution,infusion,normal
1494,3190,WARMER INFANT HEEL,warmer infant heel,Supply,RETROSPECTIVE,2016-07-12,infant,warmer,heel,,Supply,0.9,Supply,0.773072265215,Supply,0.727553504551,Supply,0.888682266797,Supply,4,1,1,1,1,0.822327009141,infant,warmer,heel,
1495,4650,HEPATO PORTAL FLOW DUPLEX,hepato portal flow duplex,Radiology,RETROSPECTIVE,2016-07-13,duplex,hepato,portal,flow,Laboratory,0.7,Laboratory,0.498250648759,Laboratory,0.430092950951,Laboratory,0.38398585196,Laboratory,4,1,1,1,1,0.503082362918,duplex,hepato,portal,flow
1496,6424,NON INVASIVE VENT SUBSQ 76,non invasive ventilator subsequent 76,Respiratory Therapy,ONLINE,2016-10-06,invasive,non,subsequent,vent,Diluent / Flush / Irrigant,0.7,Respiratory Therapy,0.684525325759,Respiratory Therapy,0.761211132292,Respiratory Therapy,0.996425854645,Respiratory Therapy,3,0,1,1,1,0.610540578174,ventilator,invasive,non,subsequent
1497,6496,ALBUTEROL NEB SOL 2.5MG/3ML ALBUTEROL NEB SOLUTION 2.5 MG/3 ML,albuterol neb solution 2.5 mg/3 ml albuterol neb solution 2.5 mg/3 ml,Pharmacy,ONLINE,2016-10-12,albuterol,solution,,,Pharmacy,0.85,OR / Anesthesia / Recovery Room,0.81363241615,OR / Anesthesia / Recovery Room,0.587211082687,OR / Anesthesia / Recovery Room,0.853301800492,OR / Anesthesia / Recovery Room,3,0,1,1,1,0.563536324832,albuterol,sol,ml,
1498,3119,SET TRIFURCATED W/BIONECTOR,set trifurcated with bionector,Supply,RETROSPECTIVE,2016-07-12,trifurcated,set,bionector,,Supply,0.72,Supply,0.702059611434,Supply,0.902837315192,Supply,0.997823095269,Supply,4,1,1,1,1,0.830680005474,trifurcated,set,bionector,
1499,3738,KIT PERCUTANEOUS 6.0 BLUERHINO,kit percutaneous 6 bluerhino,Supply,RETROSPECTIVE,2016-07-12,percutaneous,6,bluerhino,kit,Supply,0.98,Supply,0.732458487757,Supply,0.812120649337,Supply,0.93549032628,Supply,4,1,1,1,1,0.865017365843,percutaneous,bluerhino,kit,
1500,1044,PALIVIZUMAB 100 MG/ML SOLN,palivizumab 100_mg/ml solution,Pharmacy,ONLINE,2016-09-16,100_mg/ml,palivizumab,soln,,Pharmacy,0.79,Pharmacy,0.955876544856,Pharmacy,0.943913744544,Pharmacy,0.976450807829,Pharmacy,4,1,1,1,1,0.916560274307,100_mg/ml,palivizumab,soln,
1501,1268,SPNG KTNR 9/16X0.25IN STRL X1,sponge ktnr 9/16x0.25 inches sterile x1,Supply,ONLINE,2016-09-16,sponge,strl,inches,,Supply,0.65,Supply,0.856942254359,Supply,0.789257284575,Supply,0.991365914944,Supply,4,1,1,1,1,0.82189136347,sponge,strl,inches,
1502,2264,POTASSIUM ONLY,potassium only,Laboratory,RETROSPECTIVE,2016-07-12,potassium,,,,Monitoring,0.87,Laboratory,0.858881300194,Laboratory,0.54146742858,Laboratory,0.891452707232,Laboratory,3,0,1,1,1,0.572950359002,potassium,,,
1503,5024,HB T4 RIA/1,Thyroxine t4 ria/1,Laboratory,RETROSPECTIVE,2016-07-13,t4,ria/1,,,Laboratory,0.72,Laboratory,0.897726741733,Laboratory,0.776224729471,Laboratory,0.98947195246,Laboratory,4,1,1,1,1,0.845855855916,t4,thyroxine,ria/1,
1504,5582,FLUCONAZOL 200MG-400MG NS 200ML,fluconazole 200_mg 400_mg normal_saline 200_ml,Pharmacy,RETROSPECTIVE,2016-07-13,200_ml,200_mg,400_mg,normal_saline,Pharmacy,0.82,Pharmacy,0.977582223993,Pharmacy,0.907872777545,Pharmacy,0.996825567018,Pharmacy,4,1,1,1,1,0.925570142139,200_ml,fluconazole,200_mg,400_mg
1505,1116,POTASSIUM I,potassium istat,Monitoring,ONLINE,2016-09-16,potassium,,,,Laboratory,0.91,Monitoring,0.850293097709,Laboratory,0.353709086256,Monitoring,0.744355533206,Monitoring,2,0,1,0,1,0.398662157729,potassium,istat,,
1506,6852,PAD DEFIBRILLATOR ADULT ADULT DEFIB PADS,pad defibrillator adult adult defib pads,Supply,ONLINE,2016-10-12,pad,adult,,,Supply,0.68,Supply,0.969132574061,Supply,0.919200138139,Supply,0.999222680609,Supply,4,1,1,1,1,0.891888848202,pad,adult,,
1507,341,STERILE WATER IRRIGATION 50,sterile water irrigation 50,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,irrigation,sterile,,Diluent / Flush / Irrigant,0.83,Diluent / Flush / Irrigant,0.933172150904,Diluent / Flush / Irrigant,0.803856011805,Diluent / Flush / Irrigant,0.977465772282,Diluent / Flush / Irrigant,4,1,1,1,1,0.886123483748,water,irrigation,sterile,
1508,3586,MULTIVITAMIN DROP,multivitamin drop,Pharmacy,RETROSPECTIVE,2016-07-12,drop,multivitamin,,,Pharmacy,0.79,Pharmacy,0.645472511935,Pharmacy,0.873477121265,Pharmacy,0.383472340951,Pharmacy,4,1,1,1,1,0.673105493538,drop,multivitamin,,
1509,5440,ANAEROBIC CULTURE EXC BLOO,anaerobic culture excel blood,Laboratory,RETROSPECTIVE,2016-07-13,culture,excel,anaerobic,blood,Laboratory,0.79,Laboratory,0.978137758323,Laboratory,0.963769645469,Laboratory,0.998713903602,Laboratory,4,1,1,1,1,0.932655326849,culture,excel,anaerobic,bloo
1510,693,HCHG BAG U BAG NEWBORN HCHG BAG U BAG NEWBORN,urine bag newborn,Supply,ONLINE,2016-09-16,newborn,bag,,,Laboratory,0.69,Supply,0.587910954868,Supply,0.713928794892,Supply,0.931861120702,Supply,3,0,1,1,1,0.558425217616,newborn,bag,urine,
1511,1604,CC RM TIME LV2 EA ADD,cc room time level_2 each additional,OR / Anesthesia / Recovery Room,ONLINE,2016-08-29,additional,rm,time,,OR / Anesthesia / Recovery Room,0.85,OR / Anesthesia / Recovery Room,0.655437425105,OR / Anesthesia / Recovery Room,0.60519054634,OR / Anesthesia / Recovery Room,0.977921162178,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.772137283406,additional,rm,time,
1512,3227,SPONGE DRESS 4*4 STERILE-3633,sponge dress 4 4 sterile 3633,Supply,RETROSPECTIVE,2016-07-12,sponge,sterile,,,Supply,0.72,Supply,0.900576241524,Supply,0.805254577055,Supply,0.99318772215,Supply,4,1,1,1,1,0.854754635182,sponge,sterile,dress,
1513,64,PUMP IV BRAIN,pump intravenous brain,Capital Equipment,RETROSPECTIVE,2016-07-12,brain,pump,intravenous,,Capital Equipment,0.83,Capital Equipment,0.439062346221,Capital Equipment,0.787824439755,Capital Equipment,0.992562928548,Capital Equipment,4,1,1,1,1,0.762362428631,brain,pump,iv,
1514,2655,NIACIN 100 MG TAB,niacin 100_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,niacin,100_mg,tablet,,Plan Benefit,0.78,Pharmacy,0.978059134596,Pharmacy,0.949738287946,Pharmacy,0.995969861663,Pharmacy,3,0,1,1,1,0.730941821051,niacin,100_mg,tab,
1515,3394,TRIMETHO/SULF 160/800MG/TAB UD,trimethoprim/sulfate 160/800_mg/tablet ud,Pharmacy,RETROSPECTIVE,2016-07-12,udi,trimethoxy,sulf,160/800_mg/tablet,Laboratory,0.69,Pharmacy,0.996518684441,Pharmacy,0.963445591639,Pharmacy,0.999974069774,Pharmacy,3,0,1,1,1,0.739984586464,ud,trimethoprim,sulfate,160/800_mg/tablet
1516,1609,CT ABD/PELVIS W/O CON,computed_tomography abdomen/pelvis without contrast,Radiology,ONLINE,2016-08-29,ct,without,abdomen,pelvis,Radiology,0.86,Radiology,0.977594678882,Radiology,0.892381806831,Radiology,0.999953305695,Radiology,4,1,1,1,1,0.932482447852,ct,without,abdomen,contrast
1517,4812,SPUTUM INDUCTION INITIAL,sputum induction initial,Respiratory Therapy,RETROSPECTIVE,2016-07-13,initial,induction,sputum,,Pharmacy,0.72,Laboratory,0.534290714442,Laboratory,0.604877601256,Nursing Services,0.561557152805,Laboratory,2,0,1,1,0,0.284792078924,initial,induction,sputum,
1518,3077,PAD DISP 17*24,pad disposable 17 24,Supply,RETROSPECTIVE,2016-07-12,disposable,pad,,,Respiratory Therapy,0.67,Supply,0.965027578831,Supply,0.94412580966,Supply,0.99961282664,Supply,3,0,1,1,1,0.727191553783,disp,pad,,
1519,1000,OR LEVEL 4 ADD'L 15 MINUTE,operating_room level 4 additional 15 minute,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,level,additional,minute,or,OR / Anesthesia / Recovery Room,0.95,OR / Anesthesia / Recovery Room,0.935015105331,OR / Anesthesia / Recovery Room,0.863088051907,OR / Anesthesia / Recovery Room,0.999597292162,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.93692511235,level,additional,minute,operating_room
1520,2020,CEFTRIAXONE 2 G SOLR 1 EACH VIAL,ceftriaxone 2 g solution 1 each vial,Pharmacy,ONLINE,2016-09-16,vial,ceftriaxone,solution,g,Pharmacy,0.85,Pharmacy,0.958664622918,Pharmacy,0.942627409603,Pharmacy,0.99820473561,Pharmacy,4,1,1,1,1,0.937374192033,vial,ceftriaxone,solution,g
1521,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.788430005152,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,4,1,1,1,1,0.78126006124,0.9%,chloride,so,
1522,1746,0.9% NACL 0.9 % SOLN 50 ML FLEX CONT,0.9% sodium_chloride 0.9% solution 50_ml flex cont,Diluent / Flush / Irrigant,ONLINE,2016-09-16,50_ml,flex,continuous,soln,Diluent / Flush / Irrigant,0.76,Diluent / Flush / Irrigant,0.945725552255,Diluent / Flush / Irrigant,0.844805262065,Diluent / Flush / Irrigant,0.986128936527,Diluent / Flush / Irrigant,4,1,1,1,1,0.884164937712,50_ml,flex,soln,nacl
1523,3398,CULTURE URINE COL COUNT,culture urine coil count,Laboratory,RETROSPECTIVE,2016-07-12,count,culture,urine,chol,Laboratory,0.87,Laboratory,0.851754987775,Laboratory,0.945453771078,Laboratory,0.99390171554,Laboratory,4,1,1,1,1,0.915277618598,count,culture,urine,coil
1524,2734,PICU INTMD CARE-CH,pediatric_intensive_care_unit intimated care ch,Room and Board,RETROSPECTIVE,2016-07-12,intimated,ch,care,pediatric_intensive_care_unit,Capital Equipment,0.76,Room and Board,0.550531208681,Room and Board,0.487571131728,Room and Board,0.857950629998,Room and Board,3,0,1,1,1,0.474013242602,intmd,ch,care,picu
1525,844,KIT ET,kit et,Supply,ONLINE,2016-09-16,et,kit,,,Monitoring,0.82,Supply,0.953577426807,Supply,0.797727173738,Supply,0.980206446612,Supply,3,0,1,1,1,0.682877761789,et,kit,,
1526,3079,PETROLATUM LACRILUBE EYE 3.5G,petrolatum lacrilube eye 3.5_gm,Supply,RETROSPECTIVE,2016-07-12,lacrilube,petrolatum,3.5g,eye,Supply,0.92,Supply,0.834182048471,Supply,0.732246291898,Supply,0.927977710074,Supply,4,1,1,1,1,0.853601512611,lacrilube,petrolatum,eye,3.5_gm
1527,2132,SILDENAFIL SUSP PO 5MG SILDENAFI,sildenafil suspension by_mouth 5_mg sildenafil,Plan Benefit,RETROSPECTIVE,2016-07-12,sildenafi,suspension,po,5_mg,Plan Benefit,0.82,Plan Benefit,0.919997819029,Plan Benefit,0.959938153669,Plan Benefit,0.999999991999,Plan Benefit,4,1,1,1,1,0.924983991174,susp,po,5_mg,sildenafil
1528,1023,OXISENSOR ADULT LONG D25L DISP,oxisensor adult long d25l disposable,Supply,ONLINE,2016-09-16,disp,adult,,,Supply,0.78,Supply,0.965480171921,Supply,0.950407122935,Supply,0.999668450398,Supply,4,1,1,1,1,0.923888936313,disp,adult,,
1529,2128,SILDENAFIL SUS,sildenafil sustainability,Plan Benefit,RETROSPECTIVE,2016-07-12,sustainability,sildenafil,,,Plan Benefit,0.92,Laboratory,0.397817319631,Plan Benefit,0.736830482527,Plan Benefit,0.997173630288,Plan Benefit,3,1,0,1,1,0.663501028204,sus,sildenafil,,
1530,4870,VENOUS DUPLEX DVT LEG UNIL,venous duplex deep vein thrombosis leg unilateral,Radiology,RETROSPECTIVE,2016-07-13,venous,,,,Radiology,0.71,Supply,0.255930556378,Radiology,0.329189207641,Radiology,0.493099003074,Radiology,3,1,0,1,1,0.383072052679,venous,,,
1531,6709,HCHG OMNIPAQUE 350MG 100ML PER ML,omnipaque 350 mg 100 ml per ml,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,100_ml,per,ml,,OR / Anesthesia / Recovery Room,0.98,Pharmacy,0.865408512128,Pharmacy,0.84301372632,OR / Anesthesia / Recovery Room,0.534144789086,Pharmacy,2,0,1,1,0,0.427105559612,ml,mg,per,
1532,5840,NORM SALINE 250ML IV,normal_saline 250_ml intravenous,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,saline,250_ml,intravenous,normal,Diluent / Flush / Irrigant,0.78,Diluent / Flush / Irrigant,0.918644316632,Diluent / Flush / Irrigant,0.866502761525,Diluent / Flush / Irrigant,0.996205609627,Diluent / Flush / Irrigant,4,1,1,1,1,0.890338171946,250_ml,iv,normal_saline,
