,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
975,2887,BLADE SURG CLPR STD 1 PASS,blade surgical clipper standard 1 pass,Supply,RETROSPECTIVE,13/07/2016,surgical,standard,,,Supply,0.7,Supply,0.882059349159,Supply,0.998930296206,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.860329881789,surg,blade,std,
976,3385,*COMPREHENSIVE METABOLIC PANEL,comprehensive metabolic panel,Laboratory,RETROSPECTIVE,13/07/2016,comprehensive,panel,metabolic,,Laboratory,1.0,Laboratory,0.911772802996,Laboratory,0.999997850316,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.970590217771,comprehensive,panel,metabolic,
977,788,HC POTASSIUM  POC,potassium point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,potassium,POC,,,Monitoring,0.95,Monitoring,0.848829699057,Monitoring,0.992965334608,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.930598344555,potassium,poc,,
978,2801,77019768 - SURGIFOAM SPONGE SZ100,surgifoam sponge sz100,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,sponge,surgifoam,sz100,,Supply,0.65,Supply,0.647518264274,Pharmacy,0.437263646966,Supply,"Jaro, Logistic_OvR",2,1,1,0,0.432506088091,sponge,surgifoam,sz100,
979,1194,HC BLOOD TRANSFUSION SERVICE 1 UNIT,blood transfusion service 1_units,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,1_units,blood,service,Nursing Services,0.84,Nursing Services,0.53986296702,Nursing Services,0.710198833874,Nursing Services,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.696687266965,transfusion,1_units,blood,service
980,1535,TRAY  TRACH CARE/EA,tray tracheostomy care/each,Supply,RETROSPECTIVE,12/07/2016,tracheostomy,care,each,tray,Supply,0.88,Supply,0.800085825244,Supply,0.980849910975,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.886978578739,trach,each,tray,care
981,641,POTASSIUM WB ASSAY,potassium whole_blood assay,Laboratory,RETROSPECTIVE,12/07/2016,potassium,assay,WB,,Laboratory,0.93,Laboratory,0.922205651059,Laboratory,0.999873674336,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.950693108465,potassium,assay,wb,
982,4768,BLD TYPING RH D,blood typing rhesus d,Laboratory,ONLINE,16/09/2016,rh,bld,typing,,Laboratory,0.95,Laboratory,0.891300927108,Laboratory,0.994315762498,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.945205563202,rh,bld,typing,
983,5296,HC EVAL SWALLOW FUNC,evaluation swallow function,PT / OT / Speech Therapy,ONLINE,16/09/2016,swallow,evaluation,func,,PT / OT / Speech Therapy,0.72,PT / OT / Speech Therapy,0.88974867483,PT / OT / Speech Therapy,0.986459958037,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.865402877622,function,swallow,evaluation,
984,3838,CLOSTRIDIUM DIFFICILE BY RT PCR,clostridium difficile by respiratory_therapy pcr,Laboratory,RETROSPECTIVE,13/07/2016,pcr,rt,clostridium,difficile,Laboratory,0.85,Laboratory,0.859045347879,Laboratory,0.942488182545,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.883844510141,pcr,rt,clostridium,difficile
985,1824,DEX 5% IV 500ML,dextrose 5% intravenous 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,dex,iv,500_ml,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.691396396773,Diluent / Flush / Irrigant,0.716486484649,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.739294293807,5%,dex,iv,500_ml
986,3901,FIRST 1/2 HOUR GEN,first 1/2 hour general,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,general,02/Jan,hour,first,OR / Anesthesia / Recovery Room,0.72,OR / Anesthesia / Recovery Room,0.562566839082,OR / Anesthesia / Recovery Room,0.923141877085,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.735236238722,gen,1/2,hour,first
987,319,SODIUM CHLORIDE 0.9% SOLP,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.800584830451,Diluent / Flush / Irrigant,0.969253445978,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923279425476,0.9%,chloride,solution,sodium
988,2324,LACTOBACILLUS RHAMNOSUS (G,lactobacillus rhamnosus gram,Pharmacy,RETROSPECTIVE,12/07/2016,gas,lactobacillus,rhamnosus,,Pharmacy,0.74,Laboratory,0.498331798765,Pharmacy,0.501524120896,Pharmacy,"Jaro, DeepNN",2,1,0,1,0.413841373632,gram,lactobacillus,rhamnosus,
989,4868,CHARGE FOR PREOP CARE,charge for preoperative care,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,charge,preop,care,,Professional Fee,0.72,Nursing Services,0.417829028125,Respiratory Therapy,0.335798469491,Professional Fee,Jaro,1,1,0,0,0.24,charge,preop,care,
990,5351,HC PACU CLASS 2 NPR 1:1,post_anesthesia_care_unit class 2 npr 1 1,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,class,pacu,npr,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.388709445693,OR / Anesthesia / Recovery Room,0.54803647708,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.632248640925,class,post_anesthesia_care_unit,npr,
991,5901,RETRACTOR RING LONE STAR 3307G,retractor ring lone star 3307g,Supply,ONLINE,16/09/2016,star,ring,lone,retractor,Supply,0.71,Supply,0.83883512932,Supply,0.975209354509,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.841348161276,star,ring,lone,retractor
992,5618,LORAZEPAM 2 MG/ML CONC 30 ML BOTTLE,lorazepam 2_mg/ml concentrate 30_ml bottle,Pharmacy,ONLINE,16/09/2016,lorazepam,concentrate,30_ml,bottle,Pharmacy,0.89,Pharmacy,0.964695869465,Pharmacy,0.999941106978,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.951545658814,lorazepam,30_ml,bottle,
993,2359,VANCOMYCIN 500MG INJ,vancomycin 500_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,inj,vancomycin,500_mg,,Pharmacy,1.0,Pharmacy,0.967940142346,Pharmacy,0.999991059666,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.989310400671,inj,vancomycin,500_mg,
994,3341,HB SUTURE ABSRB VCL 4.0 L18IN BRD,suture absorbable vicryl 4.0 l18 inches brd,Supply,RETROSPECTIVE,13/07/2016,suture,inches,,,Supply,0.87,Supply,0.935789155802,Supply,0.998482961315,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.934757372372,suture,inches,,
995,5941,SHEATH INTRO PINNACLE PERIPH GW6FRX10,sheath intro pinnacle peripheral gw6frx10,Supply,ONLINE,16/09/2016,sheath,periph,,,Supply,0.98,Supply,0.87383978161,Supply,0.991290128888,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.948376636833,sheath,,,
996,5780,PANTOPRAZOLE 4 MG/ML SOLR 1 EACH VIAL,pantoprazole 4_mg/ml solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,pantoprazole,4_mg/ml,solution,Pharmacy,0.9,Pharmacy,0.965274619461,Pharmacy,0.999854733168,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.955043117543,vial,pantoprazole,4_mg/ml,solution
997,6148,XR ABDOMEN 2 VIEWS,x-ray abdomen 2 views,Radiology,ONLINE,16/09/2016,abdomen,xr,views,,Radiology,0.84,Radiology,0.891494811253,Radiology,0.999988631338,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.910494480864,abdomen,xr,views,
998,2088,SODIUM CHLORIDE 0.45 % SOLN 1 000 ML FLEX CONT,sodium chloride 0.45% solution 1 000_ml flex control,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,flex,000_ml,chloride,soln,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.859703351164,Diluent / Flush / Irrigant,0.969658241605,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.92978719759,control,flex,sodium,000_ml
999,421,HCHG DAILY NO PER HOUR/HCHG DAILY NO PER HOUR,daily nitric_oxide per hour/hchg daily nitric_oxide per hour,Plan Benefit,RETROSPECTIVE,12/07/2016,hour,per,daily,nitric_oxide,Plan Benefit,1.0,Plan Benefit,0.857203958338,Plan Benefit,0.999969369612,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.952391109317,hour,hchg,per,daily
1000,5820,PNEUMOCOCCAL CONJUGATE 13-VALENT VACCINE 0.5 ML,pneumococcal conjugate 13 valent vaccine 0.5_ml,Pharmacy,ONLINE,16/09/2016,vaccine,,,,Laboratory,0.77,Pharmacy,0.607781715185,Pharmacy,0.9900575705,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.532613095228,valent,pneumococcal,0.5_ml,vaccine
1001,5710,NITROGLYCERIN 2% OINT 1 G,nitroglycerin 2% ointment 1 g,Pharmacy,ONLINE,16/09/2016,2%,oint,nitroglycerin,g,Pharmacy,0.76,Pharmacy,0.724960635829,Pharmacy,0.951939027816,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.812299887882,2%,oint,nitroglycerin,g
1002,2020,HEHOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,hehoglobin,,,,Laboratory,0.93,Laboratory,0.879183215155,Laboratory,0.99873300974,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.935972074965,hemoglobin,,,
1003,1084,HB DBC N (SMH ACUTE) 174-NURSERY/LEVEL IV,dbc n smh acute 174 nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,acute,intravenous,smh,,Laboratory,0.73,Room and Board,0.351907286491,Room and Board,0.996540933307,Room and Board,"Logistic_OvR, DeepNN",2,0,1,1,0.449482739933,acute,nursery,iv,level
1004,1294,BEBONKERS SUCTION,bebonkers suction,Supply,RETROSPECTIVE,12/07/2016,suction,bebonkers,,,Nursing Services,0.76,Supply,0.756619405705,Supply,0.955602499294,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.570740635,suction,bebonkers,,
1005,4737,B-TYPE NATRIURETIC PEPTIDE,b type natriuretic peptide,Laboratory,ONLINE,16/09/2016,peptide,b,type,natriuretic,Laboratory,0.78,Laboratory,0.912995086656,Laboratory,0.999500089657,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.897498392104,peptide,b,type,natriuretic
1006,5165,FORMULA: PEPTAMEN JR 30 KCAL/OUNCE,formula peptamen jr 30 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.77,Supply,0.930944082346,Supply,0.999923447928,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.900289176758,formula,ounce,kcal,
1007,2196,HC BAIRHUGGER SLEEVE,bairhugger sleeve,Supply,RETROSPECTIVE,12/07/2016,sleeve,bairhugger,,,Laboratory,0.72,Supply,0.890064943063,Supply,0.998815414573,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.629626785879,sleeve,bairhugger,,
1008,2190,HEMOCLIP MEDIUM LT200,hemoclip medium lt200,Supply,RETROSPECTIVE,12/07/2016,medium,lt200,hemoclip,,Pharmacy,0.7,Supply,0.714856258022,Pharmacy,0.852217274631,Pharmacy,"Jaro, DeepNN",2,1,0,1,0.51740575821,medium,lt200,hemoclip,
1009,6308,TRIAMCINOLONE 0.1% CREA 15,triamcinolone 0.1% cream 15,Pharmacy,ONLINE,19/09/2016,0.10%,triamcinolone,cream,,Pharmacy,0.9,Pharmacy,0.899724322635,Pharmacy,0.998276349723,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.932666890786,0.1%,triamcinolone,cream,
1010,5524,HYDROMORPHONE 1 MG/1 ML INJ,hydromorphone 1_mg/1_ml injection,Pharmacy,ONLINE,16/09/2016,hydromorphone,inj,1_mg/1_ml,,Pharmacy,0.97,Pharmacy,0.95353592036,Pharmacy,0.999983033214,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.974506317858,hydromorphone,inj,1_mg/1_ml,
1011,4110,LOVERSOL 240 MG/ML SOLUTION,loversol 240_mg/ml solution,Pharmacy,RETROSPECTIVE,13/07/2016,loversol,solution,240_mg/ml,,Pharmacy,0.74,Pharmacy,0.932430383064,Pharmacy,0.998909655509,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.890446679524,loversol,solution,240_mg/ml,
1012,2860,ANAERO CULT ISO & PRESUMPT ID,anaerobic culture isolate and presumptive identification,Laboratory,RETROSPECTIVE,13/07/2016,&,anaerobic,presumptive,iso,Laboratory,0.84,Laboratory,0.971231621739,Laboratory,0.999991824424,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.937074482055,culture,identification,isolate,presumptive
1013,1482,SET GEM 20 DRIP,set glucagon_emergency_management 20 drip,Supply,RETROSPECTIVE,12/07/2016,DRIP,set,GEM,,Supply,0.69,Supply,0.873253247296,Supply,0.998805061906,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.854019436401,set,gem,drip,
1014,6175,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,19/09/2016,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.87574032345,OR / Anesthesia / Recovery Room,0.999852392262,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.945197571904,anesthesia,level,,
1015,2959,DRAPE SYS UNIV HD CVARTS 89454,drape system universal hand cvarts 89454,Supply,RETROSPECTIVE,13/07/2016,drape,system,,,Supply,0.74,Supply,0.889541462662,Supply,0.999210901337,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876250787999,drape,system,,
1016,4617,HB IOM MEP UPPER & LOWER E,intraoperative_monitoring motor_evoked_potential upper and lower extremity,Procedure,ONLINE,01/09/2016,lower,,,,Implant,0.72,Procedure,0.392997961672,Radiology,0.798875010803,Radiology,DeepNN,1,0,0,1,0.266291670268,extremity,lower,,
1017,33,HB PUMP LVL 2,pump level 2,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,level,,,Laboratory,0.7,Capital Equipment,0.795259175709,Capital Equipment,0.9998516966,Capital Equipment,"Logistic_OvR, DeepNN",2,0,1,1,0.59837029077,pump,lvl,,
1018,4301,TRAY SUT REMOVE,tray suture remove,Supply,RETROSPECTIVE,13/07/2016,suture,tray,remove,,Supply,0.73,Supply,0.929521643786,Supply,0.999966216227,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.886495953338,sut,tray,remove,
1019,4806,BUPIVACAINE-LIDOCAINE (DUH 1:1) 0.25%-1 % SOLN,bupivacaine lidocaine duh 1 1 0.25% 1% solution,Pharmacy,ONLINE,16/09/2016,lidocaine,soln,,,Pharmacy,0.77,Pharmacy,0.974944879162,Pharmacy,0.999990428274,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.914978435812,lidocaine,bupivacaine,soln,
1020,5636,MAGNESIUM SULFATE IN WATER 40 GRAM/1 000 ML (4 %) SOLP,magnesium sulfate in water 40 gram/1 000_ml 4% solution,Pharmacy,ONLINE,16/09/2016,water,000_ml,solution,magnesium,Pharmacy,0.83,Pharmacy,0.892257932642,Pharmacy,0.999913371106,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.907390434583,water,000_ml,solution,magnesium
1021,5354,HC PHYSICAL THERAPY EVAL TIER I,physical_therapy evaluation tier i,PT / OT / Speech Therapy,ONLINE,16/09/2016,evaluation,titer,therapy,physical,PT / OT / Speech Therapy,0.84,PT / OT / Speech Therapy,0.891681936867,PT / OT / Speech Therapy,0.983413066882,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.905031667917,tier,evaluation,physical_therapy,
1022,1070,ZINC SULFATE 220MG CAPS,zinc sulfate 220_mg capsule,Pharmacy,RETROSPECTIVE,12/07/2016,caps,sulfate,zinc,220_mg,Pharmacy,0.88,Pharmacy,0.95341197089,Pharmacy,0.999991670056,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.944467880315,capsule,sulfate,zinc,220_mg
1023,4574,SOL NACL 0.9PCT 1000ML BG,solution sodium_chloride 0.9pct 1000_ml bag,Diluent / Flush / Irrigant,ONLINE,30/08/2016,bg,sol,1000_ml,nacl,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.886070291075,Diluent / Flush / Irrigant,0.992376146338,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.932815479138,bag,sol,1000_ml,nacl
1024,4837,CATH FOL BARDX LUB SH 16FRX5ML,catheter foley bardx lub sh 16frx5_ml,Supply,ONLINE,16/09/2016,cath,,,,Supply,0.74,Supply,0.936502679183,Supply,0.999528297181,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.892010325455,foley,cath,,
1025,341,STERILE WATER IRRIGATION 50,sterile water irrigation 50,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,sterile,,Diluent / Flush / Irrigant,0.83,Diluent / Flush / Irrigant,0.793271994394,Diluent / Flush / Irrigant,0.972686536788,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.865319510394,water,irrigation,sterile,
1026,2865,ANCHOR/SCRW LEVEL 4,anchor/screw level 4,Implant,RETROSPECTIVE,13/07/2016,level,anchor,scrw,,Implant,0.96,Implant,0.783437826922,Implant,0.994523964159,Implant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.91265393036,screw,anchor,level,
1027,2874,ANES LV 3 EA ADD MIN,anesthesia level 3 each additional minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,lv,minutes,anesthesia,additional,OR / Anesthesia / Recovery Room,0.85,OR / Anesthesia / Recovery Room,0.909018877001,OR / Anesthesia / Recovery Room,0.999926578053,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.919648485018,additional,anesthesia,minute,level
1028,3119,POTASSIUM AND SODIUM PHOSP,potassium and sodium phosphateo,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,phospho,sodium,,Pharmacy,0.88,Laboratory,0.56073790471,Laboratory,0.628906101848,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.396548002186,potassium,phosphateo,sodium,
1029,5166,FORMULA: PREGESTIMIL LIPIL 20 KCAL/OUNCE,formula pregestimil lipil 20 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.73,Supply,0.799134311209,Supply,0.996594508316,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.841909606508,formula,ounce,kcal,
1030,5754,OSTOMY WAFER 401902 1 3/4 DISP,ostomy wafer 401902 1 3/4 disposable,Supply,ONLINE,16/09/2016,ostomy,disp,04/Mar,wafer,Supply,0.79,Supply,0.953479031575,Supply,0.999102056197,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.914193695924,ostomy,disp,3/4,wafer
1031,6040,TEGADERM 4X4,tegaderm 4x4,Supply,ONLINE,16/09/2016,4x4,tegaderm,,,Supply,0.74,Supply,0.220995690651,Supply,0.404179586328,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.45505842566,4x4,tegaderm,,
1032,4892,CLINDAMYCIN 150 MG/ML SOLN 4 ML VIAL,clindamycin 150_mg/ml solution 4_ml vial,Pharmacy,ONLINE,16/09/2016,vial,4_ml,soln,,Pharmacy,0.92,Pharmacy,0.968284080725,Pharmacy,0.999883734924,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.962722605216,vial,4_ml,soln,
1033,1990,CAFFEINE 60MG/3ML ORAL SOLUTION,caffeine 60_mg/3_ml oral solution,Pharmacy,RETROSPECTIVE,12/07/2016,60_mg/3_ml,oral,caffeine,solution,Pharmacy,0.8,Pharmacy,0.93431107477,Pharmacy,0.999595621407,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.911302232059,60_mg/3_ml,oral,caffeine,solution
1034,5705,NEWBORN METABOLIC SCREEN,newborn metabolic screen,Laboratory,ONLINE,16/09/2016,newborn,screen,metabolic,,Laboratory,0.84,Laboratory,0.913941734095,Laboratory,0.998666895454,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.91753620985,newborn,screen,metabolic,
1035,3916,GGT (GT),ggt gast,Laboratory,RETROSPECTIVE,13/07/2016,ggt,gast,,,Laboratory,0.68,Laboratory,0.868805760044,Laboratory,0.982661922788,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.843822560944,ggt,gast,,
1036,4014,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory,RETROSPECTIVE,13/07/2016,count,spinal,diff,fluid,Supply,0.74,Laboratory,0.755010372368,Laboratory,0.813262129323,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.522757500564,spinal,fluid,count_differential,
1037,3178,STAPLER RELOAD LINEAR PROX,stapler reload linear proximate,Supply,RETROSPECTIVE,13/07/2016,reload,stapler,linear,prox,Supply,0.74,Supply,0.756519620507,Supply,0.729256024644,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.74192521505,reload,stapler,linear,proximate
1038,6058,TOTAL PROTEIN SERUM,total protein serum,Laboratory,ONLINE,16/09/2016,protein,total,serum,,Laboratory,0.83,Laboratory,0.962810980097,Laboratory,0.999997346267,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.930936108788,protein,total,serum,
1039,1714,EXTENSIVE GAS DELIVERY INITIAL,extensive gas delivery initial,Plan Benefit,RETROSPECTIVE,12/07/2016,delivery,extensive,initial,gas,Plan Benefit,0.91,Respiratory Therapy,0.594357833398,Respiratory Therapy,0.470578987207,Respiratory Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.354978940202,delivery,extensive,initial,gas
1040,2640,EVALUATION IV PT,evaluation intravenous physical_therapy,Nursing Services,RETROSPECTIVE,12/07/2016,evaluation,iv,pt,,PT / OT / Speech Therapy,0.95,PT / OT / Speech Therapy,0.889035027298,PT / OT / Speech Therapy,0.804874031718,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.881303019672,evaluation,iv,pt,
1041,132,HEPARIN (PORCINE) 10 UNIT/ML SOLN 3 ML SYRINGE,heparin porcine 10_units/ml solution 3_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,syringe,solution,3_ml,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.755902361589,Diluent / Flush / Irrigant,0.767326531261,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.807742964283,heparin,syringe,soln,3_ml
1042,3098,PEP INITIAL,positive expiratory pressure initial,Respiratory Therapy,RETROSPECTIVE,13/07/2016,initial,pep,,,Respiratory Therapy,0.79,Respiratory Therapy,0.690067222535,Respiratory Therapy,0.970789205933,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.816952142823,positive,pressure,initial,expiratory
1043,2319,CHLORHEXIDINE ORAL RINSE 15ML,chlorhexidine oral rinse 15_ml,Pharmacy,RETROSPECTIVE,12/07/2016,chlorhexidine,oral,rinse,15_ml,Pharmacy,0.92,Pharmacy,0.764993580577,Pharmacy,0.97193158417,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.885641721582,chlorhexidine,oral,rinse,15_ml
1044,2827,86810003 - SELF CARE,self care,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,self,care,,,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.671739205244,PT / OT / Speech Therapy,0.856579700508,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.829439635251,self,care,,
1045,5239,HC BLD GASES O2 SAT ONLY,blood gases oxygen saturation only,Laboratory,ONLINE,16/09/2016,o2,sat,bld,gases,Monitoring,0.75,Laboratory,0.468540804163,Laboratory,0.75512011404,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.407886972734,o2,sat,bld,gases
1046,4143,MORPHINE PF 10MG INJ,morphine partial_fill 10_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,partial_fill,injection,morphine,10_mg,Pharmacy,0.9,Pharmacy,0.942786106664,Pharmacy,0.999535077291,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.947440394652,pf,inj,morphine,10_mg
1047,985,LEVALBUTEROL 0.31 MG/3 ML SOLN U,levalbuterol 0.31_mg/3_ml solution up,Pharmacy,RETROSPECTIVE,12/07/2016,units,0.31mg/3_ml,solution,levalbuterol,Pharmacy,0.73,Pharmacy,0.91397210189,Pharmacy,0.99917636708,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.881049489657,soln,0.31_mg/3_ml,levalbuterol,
1048,4690,ALBUTEROL 90 MCG/PUFF HFAA 8.5 G CANISTER,albuterol 90 microgram/puff hfaa 8.5 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Laboratory,0.7,Pharmacy,0.881164971957,Pharmacy,0.997968658749,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.626377876902,albuterol,microgram,gram,
1049,3961,HB DRAPE LEICA MINI MICROSCOPE,drape leica mini microscope,Supply,RETROSPECTIVE,13/07/2016,leica,mini,microscope,drape,Supply,0.75,Supply,0.86837482264,Supply,0.961799852772,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.860058225137,leica,mini,microscope,drape
1050,3198,SWALLOW/FEED EVAL 30 MIN S,swallow/feeding evaluation 30 minutes subsequent,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,feed,minutes,swallow,evaluation,PT / OT / Speech Therapy,0.8,PT / OT / Speech Therapy,0.866787292411,PT / OT / Speech Therapy,0.999142215416,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.888643169275,min,swallow,feeding,evaluation
1051,3314,HB OT THERAPEUTIC ACTV EA 15 MIN,occupational_therapy therapeutic activity each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,min,ot,actv,therapeutic,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.924045139894,PT / OT / Speech Therapy,0.999221140043,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.951088759979,activity,ot,15_minutes,therapeutic
