,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Voted Output,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1666,4133,VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,,,,Nursing Services,0.95,Nursing Services,0.764037117015,Nursing Services,2,1,1,0.857018558508,venipuncture,,,
1667,5553,DRESSING TEGASORB SACRAL,dressing tegasorb sacral,Supply,RETROSPECTIVE,2016-07-13,sacral,tegasorb,dressing,,Supply,0.79,Supply,0.811356280645,Supply,2,1,1,0.800678140323,sacral,tegasorb,dressing,
1668,4692,MAG HYD400MG/5ML 30M,magnesium hydroxide 400_mg/5_ml 30m,Pharmacy,RETROSPECTIVE,2016-07-13,30m,hyd400_mg/5_ml,mang,,Pharmacy,0.69,Pharmacy,0.854881050262,Pharmacy,2,1,1,0.772440525131,hydroxide,magnesium,400_mg/5_ml,30m
1669,3339,WBC DIFFERENTIAL AUTOMATED,white_blood_cells differential automated,Laboratory,RETROSPECTIVE,2016-07-12,differential,white_blood_cells,automated,,Laboratory,0.92,Laboratory,0.890727385215,Laboratory,2,1,1,0.905363692607,differential,wbc,automated,
1670,6521,CALCIUM CHL VL 10% 10ML 1GM CALCIUM CHLORIDE 10% 10 ML VIAL,calcium chlor vial 10% 10 ml 1 gm calcium chloride 10% 10 ml vial,Pharmacy,ONLINE,2016-10-12,vial,calcium,10_ml,1_gm,Pharmacy,0.73,Pharmacy,0.994582325635,Pharmacy,2,1,1,0.862291162817,vial,calcium,gm,chloride
1671,4490,AEROBIC CULT ISO & PRESUMPT ID,aerobic culture isolate and presumptive identification,Laboratory,RETROSPECTIVE,2016-07-13,&,aerobic,presumptive,iso,Laboratory,0.95,Laboratory,0.940303403386,Laboratory,2,1,1,0.945151701693,aerobic,culture,identification,isolate
1672,2815,HB RESPIRATORY ASSESSMENT PER 1/2 HR,respiratory assessment per 1/2 hour,Respiratory Therapy,RETROSPECTIVE,2016-07-12,respiratory,assessment,hour,per,Respiratory Therapy,0.82,Respiratory Therapy,0.733687657865,Respiratory Therapy,2,1,1,0.776843828932,respiratory,assessment,hr,per
1673,1203,SET MICROPUNCTURE TRANSITIONLESS 10CM,set micropuncture transitionless 10cm,Supply,ONLINE,2016-09-16,set,transitionless,10cm,micropuncture,OR / Anesthesia / Recovery Room,0.72,Supply,0.926198983925,Supply,1,0,1,0.463099491963,set,transitionless,10cm,micropuncture
1674,4479,89299000 - BEDSIDE EVAL SWAL/1 SP THERAPI,bedside evaluation swallow/1 speech therapist,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,therapist,bedside,evaluation,,Radiology,0.68,PT / OT / Speech Therapy,0.655882700803,Radiology,1,1,0,0.34,therapist,speech,bedside,evaluation
1675,4317,10F CORPAK ULT-LITE SB7 209551,10 corpak ultra liter sb7 209551,Supply,RETROSPECTIVE,2016-07-13,liter,ultra,sb7,corpak,Pharmacy,0.68,Pharmacy,0.884674650913,Pharmacy,2,1,1,0.782337325456,liter,ultra,sb7,corpak
1676,3778,SOD CHLORIDE 0.9%/250ML 100ML,sodium chloride 0.9%/250_ml 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.9%/250_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.890728611218,Diluent / Flush / Irrigant,2,1,1,0.925364305609,100_ml,0.9%/250_ml,chloride,sodium
1677,1694,CATH DLYS NIAGARA CRVD 20CM,catheter dialysis niagara curved 20_cm,Supply,ONLINE,2016-08-30,cath,,,,Supply,0.69,Supply,0.826975820908,Supply,2,1,1,0.758487910454,cath,,,
1678,6650,HCHG DILATOR 14 FR,dilator 14 free,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,dilator,free,,,OR / Anesthesia / Recovery Room,0.96,Supply,0.534573835916,OR / Anesthesia / Recovery Room,1,1,0,0.48,dilator,free,,
1679,6091,CT ABD AND PELVIS W CONT,computed_tomography abdomen and pelvis with continuous,Radiology,ONLINE,2016-09-16,ct,continuous,abd,pelvis,Radiology,0.85,Radiology,0.875004352328,Radiology,2,1,1,0.862502176164,ct,continuous,abd,pelvis
1680,3516,KETAMINE HCL 50MG/ML 10ML,ketamine hcl 50_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,2016-07-12,ketamine,50_mg/ml,10_ml,hcl,Pharmacy,0.88,Pharmacy,0.956813842823,Pharmacy,2,1,1,0.918406921412,ketamine,50_mg/ml,10_ml,hcl
1681,3366,STERIL WATER INJ 10ML,sterile water injection 10_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,injection,sterile,10_ml,Diluent / Flush / Irrigant,0.88,Diluent / Flush / Irrigant,0.853154970363,Diluent / Flush / Irrigant,2,1,1,0.866577485182,water,inj,sterile,10_ml
1682,4909,KIT I.V. START,kit intravenous start,Supply,ONLINE,2016-08-24,start,view,kit,,Supply,0.77,Supply,0.803594873021,Supply,2,1,1,0.78679743651,start,intravenous,kit,
1683,4047,ASPIRIN 325 MG TABS,aspirin 325_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-12,tabs,325_mg,aspirin,,Pharmacy,0.82,Pharmacy,0.930306578169,Pharmacy,2,1,1,0.875153289084,tabs,325_mg,aspirin,
1684,4312,03400001 - RB 5 MAIN MS SEMI-PVT,room_and_board 5 main semi private,Room and Board,RETROSPECTIVE,2016-07-13,room_and_board,private,,,Room and Board,0.71,Room and Board,0.871194486335,Room and Board,2,1,1,0.790597243168,main,rb,private,semi
1685,6767,HEMATOCRIT HGB AND HOT,hematocrit hgb and hot,Laboratory,ONLINE,2016-10-12,and,hematocrit,hgb,hot,Laboratory,0.96,Laboratory,0.68728658881,Laboratory,2,1,1,0.823643294405,hematocrit,hgb,hot,
1686,3333,PHOSPHORUS BLD,phosphorus blood,Laboratory,RETROSPECTIVE,2016-07-12,blood,phosphorus,,,Laboratory,0.96,Laboratory,0.902570019416,Laboratory,2,1,1,0.931285009708,bld,phosphorus,,
1687,4251,HC COMPREHENSIVE PANEL,comprehensive panel,Laboratory,RETROSPECTIVE,2016-07-12,comprehensive,panel, ,,Laboratory,0.86,Laboratory,0.690584580344,Laboratory,2,1,1,0.775292290172,comprehensive,panel,,
1688,3798,ACETAZOLAMIDE 25MG /1ML ORAL,acetazolamide 25_mg/1_ml oral,Pharmacy,RETROSPECTIVE,2016-07-12,25_mg/1_ml,oral,acetazolamide,,Pharmacy,0.8,Pharmacy,0.930190750392,Pharmacy,2,1,1,0.865095375196,oral,25_mg/1_ml,acetazolamide,
1689,6106,CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIM,culture presumptive pathogenic organism screen with colony estimate,Laboratory,ONLINE,2016-09-16,screen,,,,Laboratory,0.85,Laboratory,0.904320689097,Laboratory,2,1,1,0.877160344548,culture,screen,presumptive,
1690,5409,ACID FAST CULTURE,acid fast culture,Laboratory,RETROSPECTIVE,2016-07-13,culture,acid,fast,,Laboratory,0.76,Laboratory,0.886009781557,Laboratory,2,1,1,0.823004890779,culture,acid,fast,
1691,473,H CONDITIONER SKIN ALOE VE,conditioner skin aloe vesta,Supply,ONLINE,2016-09-16,conditioner,aloe,skin,,Room and Board,0.75,Supply,0.786675227385,Supply,1,0,1,0.393337613692,conditioner,aloe,vesta,skin
1692,1194,SENSOR DEPTH BIS 186-0100,sensor depth bis 186 0100,Supply,ONLINE,2016-09-16,depth,sensor,bis,,Supply,0.71,Supply,0.756714359399,Supply,2,1,1,0.7333571797,depth,sensor,bis,
1693,1705,HEPARIN 5000UNITS/0.5ML INJ SY,heparin 5000_units/0.5_ml injection syringe,Pharmacy,ONLINE,2016-08-30,heparin,sy,5000_units/0.5_ml,inj,Pharmacy,0.94,Diluent / Flush / Irrigant,0.53320431477,Pharmacy,1,1,0,0.47,heparin,sy,5000_units/0.5_ml,inj
1694,4572,CT ABDOMEN+PELVIS W/O CONTRAST,computed_tomography abdomen and pelvis without contrast,Radiology,RETROSPECTIVE,2016-07-13,computed_tomography,without,abdomen,,Radiology,0.81,Radiology,0.892381806831,Radiology,2,1,1,0.851190903416,ct,without,abdomen,contrast
1695,6117,CUSHION WC SFT-CARE 18X17IN,cushion wc soft care 18x17 inches,Supply,ONLINE,2016-09-16,inches,care,,,Supply,0.68,Supply,0.820942154046,Supply,2,1,1,0.750471077023,inches,care,,
1696,6318,FORMULA: ELECARE 24 KCAL/O,formula elecare 24 kcal/o,Supply,ONLINE,2016-09-16,elecare,formula,kcal,o_intraoperative_neurophysiologic_monitoring,Supply,0.86,Supply,0.857698137883,Supply,2,1,1,0.858849068942,elecare,formula,kcal,o
1697,4548,CBC W - PLT AUTO COMPD,complete_blood_count with platelets automatically compounded,Laboratory,RETROSPECTIVE,2016-07-13,complete_blood_count,platelet,compd,automated,Laboratory,1.0,Laboratory,0.798036832536,Laboratory,2,1,1,0.899018416268,cbc,platelets,compounded,automatically
1698,4512,ANES LV 3 INI 15 MIN,anesthesia level 3 initial 15_minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,lv,minutes,anesthesia,ini,OR / Anesthesia / Recovery Room,0.74,OR / Anesthesia / Recovery Room,0.925764852309,OR / Anesthesia / Recovery Room,2,1,1,0.832882426155,initial,anesthesia,15_minutes,level
1699,4700,MIDAZOL HCL  1MG-1MG/ML 5 ML IN,midazolam hydrochloride 1_mg 1_mg/ml 5_ml individual,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,individual,midazolam,hcl,Pharmacy,0.84,Pharmacy,0.790499339621,Pharmacy,2,1,1,0.815249669811,1_mg,5_ml,individual,midazolam
1700,3916,PROTECTOR ULNAR NERVE,protector ulnar nerve,Supply,RETROSPECTIVE,2016-07-12,nerve,protector,ulnar,,Supply,0.9,Supply,0.409407988089,Supply,2,1,1,0.654703994044,nerve,protector,ulnar,
1701,2756,ROOM RIIC,room research_and_innovation-incubation_center,Room and Board,RETROSPECTIVE,2016-07-12,room,research_and_innovation-incubation_center,,,Room and Board,0.83,Room and Board,0.748329163561,Room and Board,2,1,1,0.78916458178,room,riic,,
1702,96,DEXTROSE 5 % SOLN,dextrose 5% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,5%,dextrose,solution,,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.578685587508,Diluent / Flush / Irrigant,2,1,1,0.789342793754,5%,dextrose,soln,
1703,3347,INHALED ILOPROST/VENTAVIS,inhaled iloprost/ventavis,Plan Benefit,RETROSPECTIVE,2016-07-12,iloprost,ventavis,inhaled,,Plan Benefit,0.78,Pharmacy,0.574761826752,Plan Benefit,1,1,0,0.39,ventavis,inhaled,iloprost,
1704,5649,HB FOUND ONE SEQUENCING,found one sequencing,Laboratory,RETROSPECTIVE,2016-07-13,sequencing,found,one,,Laboratory,0.72,Laboratory,0.894689567541,Laboratory,2,1,1,0.807344783771,sequencing,found,one,
1705,4753,POTAS CHL  2 MEQ-20MEQ/ML 100ML,potassium chloride 2_meq 20_meq/ml 100_ml,Pharmacy,RETROSPECTIVE,2016-07-13,2_meq,chloride,100_ml,,Pharmacy,0.76,Pharmacy,0.944810777538,Pharmacy,2,1,1,0.852405388769,2_meq,potassium,chloride,100_ml
1706,1876,ANS GENERAL PER MIN,anesthesia general per minute,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,ans,min,per,general,Supply,0.75,OR / Anesthesia / Recovery Room,0.885165148283,OR / Anesthesia / Recovery Room,1,0,1,0.442582574141,minute,anesthesia,per,general
1707,4839,TC99M MEBROF /15MCI,technetium mebrofenin 15_mci,Pharmacy,RETROSPECTIVE,2016-07-13,mebrofenin/15mci,tc99m,,,Pharmacy,0.71,Laboratory,0.428127871323,Pharmacy,1,1,0,0.355,15_mci,mebrofenin,technetium,
1708,3407,OT THERAPEUTIC EXERCISE 15 MIN,occupational_therapy therapeutic exercise 15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-12,min,,,,PT / OT / Speech Therapy,0.8,PT / OT / Speech Therapy,0.878807223086,PT / OT / Speech Therapy,2,1,1,0.839403611543,min,ot,exercise,therapeutic
1709,4027,CAFFEINE CITRATE 20 MG/ML INJ 3 ML SYRINGE,caffeine citrate 20_mg/ml injection 3_ml syringe,Pharmacy,RETROSPECTIVE,2016-07-12,syringe,inj,caffeine,,Pharmacy,0.88,Pharmacy,0.970692818862,Pharmacy,2,1,1,0.925346409431,syringe,inj,caffeine,3_ml
1710,277,SODIUM CHLORIDE 0.45% FLUS,sodium chloride 0.45% flush,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,flush,chloride,0.45%,sodium,Diluent / Flush / Irrigant,0.94,Diluent / Flush / Irrigant,0.80936509627,Diluent / Flush / Irrigant,2,1,1,0.874682548135,flus,chloride,0.45%,sodium
1711,2628,MAGNESIUM SULFATE 500 MG INJ C,magnesium sulfate 500_mg injection cap,Pharmacy,RETROSPECTIVE,2016-07-12,injection,magnesium,500_mg,sulfate,Pharmacy,0.92,Pharmacy,0.957231695988,Pharmacy,2,1,1,0.938615847994,inj,cap,magnesium,500_mg
1712,2134,SLIDENAFILE SUSP 2.5 MG/1ML,sildenafil suspension 2.5_mg/1_ml,Plan Benefit,RETROSPECTIVE,2016-07-12,slidenafile,2.5mg/1_ml,suspension,,Plan Benefit,0.96,Plan Benefit,0.856771548885,Plan Benefit,2,1,1,0.908385774443,susp,2.5_mg/1_ml,sildenafil,
1713,6898,SODIUM POC ACUTE PANEL A,sodium poc acute panel a,Laboratory,ONLINE,2016-10-12,acute,panel,poc,sodium,Laboratory,0.97,Laboratory,0.835042910695,Laboratory,2,1,1,0.902521455348,acute,panel,poc,sodium
1714,5699,HB THROMBIN (RECOMBINANT) 5000 UNIT EX,thrombin recombinant 5000_units ex,Pharmacy,RETROSPECTIVE,2016-07-13,thrombin,recombinant,ex,5000_units,Pharmacy,0.94,Pharmacy,0.556084597234,Pharmacy,2,1,1,0.748042298617,thrombin,recombinant,ex,5000_units
1715,6198,DISP: 2.000 ML; 1 %; USED NDC QTY: 1.000 PCK OF 2.000 ML DROP BTL CYCLOPENTOLATE 1 % EYE DROPS,dispensed 2.000_ml 1% used ndc quantity 1 pack of 2.000_ml drop bottle cyclopentolate 1% eye drops,Pharmacy,ONLINE,2016-09-16,drops,ndc,drop,disposable,Pharmacy,0.83,Pharmacy,0.836197021777,Pharmacy,2,1,1,0.833098510888,used,eye,drop,dispensed
1716,3009,HB SET FEEDING FARRELL GASTRIC PR,set feeding farrell gastric pressure,Supply,RETROSPECTIVE,2016-07-12,feeding,set,pressure,,Supply,0.73,Supply,0.881870033471,Supply,2,1,1,0.805935016736,feeding,set,pr,
1717,5445,ANTIBODY SCREEN EACH TECHNIQUE,antibody screen each technique,Laboratory,RETROSPECTIVE,2016-07-13,screen,technique,antibody,,Laboratory,0.84,Laboratory,0.846279547021,Laboratory,2,1,1,0.84313977351,screen,technique,antibody,
1718,5846,ONDANSETRON HCL 1 MG INJ,ondansetron hcl 1_mg injection,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,ondansetron,injection,hcl,Pharmacy,0.95,Pharmacy,0.960361168118,Pharmacy,2,1,1,0.955180584059,1_mg,ondansetron,inj,hcl
1719,5700,HB THYROID STIMULATING HORMONE (TSH),thyroid stimulating hormone thyroid-stimulating_hormone,Laboratory,RETROSPECTIVE,2016-07-13,thyroid,hormone,stimulating,thyroid-stimulating_hormone,Laboratory,0.94,Laboratory,0.878444530858,Laboratory,2,1,1,0.909222265429,thyroid,hormone,stimulating,thyroid-stimulating_hormone
1720,6019,XRAY ABDOMEN W/CHEST COMPLETE,x-ray abdomen with chest complete,Radiology,RETROSPECTIVE,2016-07-13,chest,abdomen,x-ray,complete,Radiology,0.75,Radiology,0.874187017852,Radiology,2,1,1,0.812093508926,chest,abdomen,x-ray,complete
1721,327,SODIUM CHLORIDE PER 250 ML,sodium chloride per 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,chloride,per,sodium,Pharmacy,0.97,Diluent / Flush / Irrigant,0.805971380481,Pharmacy,1,1,0,0.485,250_ml,chloride,per,sodium
1722,6361,CHEST PHYSIOTHRPY INIT,chest physiotherapy initial,Respiratory Therapy,ONLINE,2016-10-12,chest,init,physiotherapy,,Respiratory Therapy,0.9,Respiratory Therapy,0.586578279084,Respiratory Therapy,2,1,1,0.743289139542,chest,initial,physiotherapy,
1723,1487,FORMULA: ELECARE 30 KCAL/O,formula elecare 30 kcal/o,Supply,ONLINE,2016-09-19,elecare,formula,kcal,o_r,Supply,0.92,Supply,0.507533045417,Supply,2,1,1,0.713766522709,elecare,formula,kcal,o
1724,1552,PROLACTIN,prolactin,Laboratory,ONLINE,2016-09-19,prolactin,,,,Laboratory,0.82,Laboratory,0.736209443093,Laboratory,2,1,1,0.778104721546,prolactin,,,
1725,5270,62012000 - DIRECT COOMBS TEST,direct coombs test,Laboratory,RETROSPECTIVE,2016-07-13,test,coombs,direct,,Laboratory,0.72,Laboratory,0.722101901245,Laboratory,2,1,1,0.721050950622,test,coombs,direct,
1726,5992,URINALYSIS CULTURE IF INDICAT,urinalysis culture if indicated,Laboratory,RETROSPECTIVE,2016-07-13,urinalysis,indicated,culture,,Laboratory,0.8,Laboratory,0.883200663553,Laboratory,2,1,1,0.841600331777,urinalysis,indicated,culture,
1727,2354,GLUCOSE BLOOD GLUCOSE MONITORING,glucose blood glucose monitoring,Monitoring,RETROSPECTIVE,2016-07-12,monitoring,blood,glucose,,Monitoring,0.85,Monitoring,0.872706882965,Monitoring,2,1,1,0.861353441482,monitoring,blood,glucose,
1728,3334,RENAL PANEL WITH GFR,renal panel with gfr,Laboratory,RETROSPECTIVE,2016-07-12,gfr,renal,panel,,Laboratory,0.81,Laboratory,0.840274566848,Laboratory,2,1,1,0.825137283424,gfr,renal,panel,
1729,3371,WATER ST 1L INJ,water sterile 1l injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,injection,sterile,1l,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.783268993423,Diluent / Flush / Irrigant,2,1,1,0.791634496711,water,inj,sterile,1l
1730,3491,HC PLATELETS PHERESIS LEUKOCYTES REDUCED EACH UNIT,platelets pheresis leukocytes reduced each unit,Blood Products,RETROSPECTIVE,2016-07-12,units,,,,Blood Products,0.71,Blood Products,0.439677410144,Blood Products,2,1,1,0.574838705072,unit,,,
1731,664,HC THERAPEUTIC EXERCISE OT,therapeutic exercise occupational_therapy,PT / OT / Speech Therapy,ONLINE,2016-09-16,ot,exercise,therapeutic,,PT / OT / Speech Therapy,0.83,PT / OT / Speech Therapy,0.860748334057,PT / OT / Speech Therapy,2,1,1,0.845374167029,ot,exercise,therapeutic,
1732,6584,EEG AWAKE/ASLEEP EEG AWAKE AND ASLEEP,eeg awake/asleep eeg awake and asleep,Procedure,ONLINE,2016-10-12,asleep,eeg,awake,,Procedure,0.7,Procedure,0.297934196175,Procedure,2,1,1,0.498967098088,asleep,eeg,awake,
1733,4447,83294000 - TTE COMP 2D W/DOPCOLOR FLOW,transesophageal_echocardiogram compressors 2 with dopcolor flow,Radiology,RETROSPECTIVE,2016-07-13,??? DESCRIPTION,flow,dopcolor,transesophageal_echocardiogram,Radiology,0.7,Supply,0.414359660301,Radiology,1,1,0,0.35,comp,flow,dopcolor,tte
1734,4108,COIL DETACHABLE ULTRA TARGET 360 2X3,coil detachable ultra target 360 2x3,Implant,RETROSPECTIVE,2016-07-12,coil,2x3,detachable,,Implant,0.97,Implant,0.54455856809,Implant,2,1,1,0.757279284045,coil,,,
1735,2252,LACTIC ACID-WB,lactic acid whole_blood,Laboratory,RETROSPECTIVE,2016-07-12,acid,lactic,WB,,Laboratory,0.94,Laboratory,0.908086702808,Laboratory,2,1,1,0.924043351404,acid,lactic,whole_blood,
1736,3459,SENNA - DOCUSATE 8.6 - 50 MG,senna docusate 8.6 50_mg,Pharmacy,RETROSPECTIVE,2016-07-12,50_mg,senna,docusate,8.6,Pharmacy,0.98,Pharmacy,0.950815437915,Pharmacy,2,1,1,0.965407718958,50_mg,senna,docusate,8.6
1737,5665,HB KIT PICC INSERTION,kit peripherally_inserted_central_catheter insertion,Supply,RETROSPECTIVE,2016-07-13,picc,insertion,kit,,Monitoring,0.77,Supply,0.84917221826,Supply,1,0,1,0.42458610913,picc,insertion,kit,
1738,6572,DIPHENHYDRAMINE VL 50MG/ML 1ML DIPHENHYDRAMINE 50 MG/ML VIAL,diphenhydramine vial 50 mg/ml 1 ml diphenhydramine 50 mg/ml vial,Pharmacy,ONLINE,2016-10-12,vial,diphenhydramine,1_ml,,Pharmacy,0.77,Pharmacy,0.812755524904,Pharmacy,2,1,1,0.791377762452,vial,ml,diphenhydramine,mg
1739,1128,PREP ANTIMIC PVI 10PCT 4OZ,preparation antimic pvi 10pct 4oz,Pharmacy,ONLINE,2016-09-16,prep,,,,Supply,0.71,Pharmacy,0.338231908886,Supply,1,1,0,0.355,prep,,,
1740,1394,VANCOMYCIN 1 GM/200ML SOLN,vancomycin 1_gm/200_ml solution,Pharmacy,ONLINE,2016-09-16,1_gm/200_ml,vancomycin,soln,,Pharmacy,0.89,Pharmacy,0.932503925247,Pharmacy,2,1,1,0.911251962623,1_gm/200_ml,vancomycin,soln,
1741,1290,SUSCEPTIBILITY MICRODILUTION PER PLATE ZZ00 TO,susceptibility microdilution per plate zz00 to,Laboratory,ONLINE,2016-09-16,per,,,,Laboratory,0.81,Laboratory,0.813778457137,Laboratory,2,1,1,0.811889228568,susceptibility,per,,
1742,625,HC PRE ENDO SCHEDULE DOS LEVEL 1,premix endo schedule dos level 1,Pharmacy,ONLINE,2016-09-16,premix,level,,,OR / Anesthesia / Recovery Room,0.77,Pharmacy,0.453580427847,OR / Anesthesia / Recovery Room,1,1,0,0.385,premix,level,,
1743,4433,70046000 - 046 DRUG SCREEN URINE,drug screen urine,Laboratory,RETROSPECTIVE,2016-07-13,screen,urine,drug,,Laboratory,0.69,Laboratory,0.912035715186,Laboratory,2,1,1,0.801017857593,screen,urine,drug,
1744,958,NACL 0.9% INJ 50 ML,sodium_chloride 0.9% injection 50_ml,Diluent / Flush / Irrigant,ONLINE,2016-09-16,0.90%,50_ml,inj,nacl,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.691450903731,Diluent / Flush / Irrigant,2,1,1,0.835725451865,0.9%,50_ml,inj,nacl
1745,6090,CROSSMATCH UNIT CHARGE /BB,crossmatch unit charge/blood_bank,Laboratory,ONLINE,2016-09-16,crossmatch,charge,u,bb,Laboratory,0.79,Laboratory,0.624754761878,Laboratory,2,1,1,0.707377380939,crossmatch,charge,unit,blood_bank
1746,1799,PM-DEXTROSE 5% W/HEPARIN 1UNIT/ML,between_noon_and_midnight dextrose_5% with heparin 1_unit/ml,Diluent / Flush / Irrigant,ONLINE,2016-09-01,heparin,dextrose,,,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.702537615493,Diluent / Flush / Irrigant,2,1,1,0.751268807747,heparin,dextrose_5%,1_unit/ml,between_noon_and_midnight
1747,4143,ASPIRIN 81 MGCHEW 750 EACH BLIST PACK,aspirin 81_mgchew 750 each blister pack,Pharmacy,RETROSPECTIVE,2016-07-12,pack,biblist,aspirin,,Pharmacy,0.84,Pharmacy,0.61579552531,Pharmacy,2,1,1,0.727897762655,81_mgchew,blister,pack,aspirin
1748,4313,03500001 - RB 4 MS INTERMED CCU,room_and_board 4 intermedial critical_care_unit,Room and Board,RETROSPECTIVE,2016-07-13,critical_care_unit,morphine_sulfate,room_and_board,intermedial,Room and Board,0.73,Room and Board,0.690124801338,Room and Board,2,1,1,0.710062400669,ccu,rb,intermedial,
1749,1329,TRACH INLINE SUCTION,tracheostomy inline suction,Supply,ONLINE,2016-09-16,trach,inline,suction,,Supply,0.75,Supply,0.739858335201,Supply,2,1,1,0.744929167601,trach,inline,suction,
1750,610,HC MOBILITY GOAL STATUS,mobility goal status,PT / OT / Speech Therapy,ONLINE,2016-09-16,status,goal,mobility,,PT / OT / Speech Therapy,0.72,PT / OT / Speech Therapy,0.463712858476,PT / OT / Speech Therapy,2,1,1,0.591856429238,status,goal,mobility,
1751,773,HEPARIN LOCK FLUSH 10 UNIT/ML SYRG 3 ML SYRINGE,heparin lock flush 10_units/ml syringe 3_ml syringe,Diluent / Flush / Irrigant,ONLINE,2016-09-16,heparin,lock,3_ml,syrg,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.900056094546,Diluent / Flush / Irrigant,2,1,1,0.900028047273,heparin,lock,3_ml,syrg
1752,5655,HB GRAM STAIN,gram stain,Laboratory,RETROSPECTIVE,2016-07-13,stain,gram,,,Laboratory,0.94,Laboratory,0.818426877764,Laboratory,2,1,1,0.879213438882,stain,gram,,
1753,518,HC CATEGORY 3 ADDL 15 MIN,category 3 additional 15_minutes,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,category,min,addl,,OR / Anesthesia / Recovery Room,0.97,OR / Anesthesia / Recovery Room,0.602735363782,OR / Anesthesia / Recovery Room,2,1,1,0.786367681891,category,addl,15_minutes,
1754,5518,CLOSTRIDIUM DIFFICILE BY RT PCR,clostridium difficile by respiratory_therapy pcr,Laboratory,RETROSPECTIVE,2016-07-13,pcr,rt,clostridium,difficile,Laboratory,0.85,Laboratory,0.61623616399,Laboratory,2,1,1,0.733118081995,pcr,rt,clostridium,difficile
1755,3074,OXYGEN SETUP,oxygen setup,Supply,RETROSPECTIVE,2016-07-12,setup,oxygen,,,Respiratory Therapy,0.85,Respiratory Therapy,0.634422014755,Respiratory Therapy,2,1,1,0.742211007377,setup,oxygen,,
1756,2660,OXYCODONE 5 MG/5ML OR SOL UD,oxycodone 5_mg/5_ml operation_room solution ud,Pharmacy,RETROSPECTIVE,2016-07-12,udi,solution,oxycodone,OR,Pharmacy,0.85,Pharmacy,0.929211368465,Pharmacy,2,1,1,0.889605684233,ud,sol,oxycodone,or
1757,5099,11475062 - BUDESONIDE 0.5MG PER 2ML NEB,budesonide 0.5_mg per 2_ml nebulizer,Pharmacy,RETROSPECTIVE,2016-07-13,budesonide,2_ml,nebulizer,per,Pharmacy,0.71,Pharmacy,0.87546782373,Pharmacy,2,1,1,0.792733911865,2_ml,neb,per,
1758,3296,CALCIUM TOTAL,calcium total,Laboratory,RETROSPECTIVE,2016-07-12,calcium,total,,,Laboratory,0.92,Laboratory,0.823880189192,Laboratory,2,1,1,0.871940094596,calcium,total,,
1759,3717,TUBING BYPASS 3/8X3/32X6,tubing bypass 3/8x3/32x6,Supply,RETROSPECTIVE,2016-07-12,tubing,3/8x3/32x6,bypass,,Diluent / Flush / Irrigant,0.7,Supply,0.893911880504,Supply,1,0,1,0.446955940252,tubing,3/8x3/32x6,bypass,
1760,319,SODIUM CHLORIDE 0.9% SOLP,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,2,1,1,0.869182027281,0.9%,chloride,solution,sodium
1761,2574,FLUCONAZOLE TABLET 200MG,fluconazole tablet 200_mg,Pharmacy,RETROSPECTIVE,2016-07-12,fluconazole,200_mg,tablet,,Pharmacy,0.83,Pharmacy,0.931529394931,Pharmacy,2,1,1,0.880764697466,fluconazole,200_mg,tablet,
