,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1161,5508,HEPARIN LOCK FLUSH 10 UNIT/ML SYRG 3 ML SYRINGE,heparin lock flush 10_units/ml syringe 3_ml syringe,Diluent / Flush / Irrigant,ONLINE,16/09/2016,heparin,lock,3_ml,syrg,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.915428343587,Diluent / Flush / Irrigant,0.999926052681,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.938451465423,heparin,lock,3_ml,syrg
1162,2273,SELF CARE,self care,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,self,care,,,PT / OT / Speech Therapy,0.79,PT / OT / Speech Therapy,0.671762197089,PT / OT / Speech Therapy,0.955017458008,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.805593218366,self,care,,
1163,1088,HC ROOM CHRG INTERMEDIAT,room charge intermediate,Room and Board,RETROSPECTIVE,12/07/2016,charge,intermediate,room,,Room and Board,0.85,Room and Board,0.835082299277,Room and Board,0.999660151642,Room and Board,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.894914150306,chrg,intermediat,room,
1164,4393,PHYSICIAN FEE LEVEL IV,physician fee level 4,Professional Fee,ONLINE,24/08/2016,physician,fee,iv,level,Laboratory,0.75,Room and Board,0.205040395919,Room and Board,0.376868325155,Room and Board,"Logistic_OvR, DeepNN",2,0,1,1,0.193969573691,physician,fee,level,
1165,5908,ROCURONIUM 50MG/5ML BD SYRINGE,rocuronium 50_mg/5_ml bd syringe,Pharmacy,ONLINE,16/09/2016,syringe,rocuronium,50_mg/5_ml,bard,Pharmacy,0.9,Pharmacy,0.962764987903,Pharmacy,0.999441868305,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.954068952069,bd,syringe,rocuronium,50_mg/5_ml
1166,2391,OXYCODONE 5MG TAB,oxycodone 5_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,5_mg,oxycodone,tab,,Pharmacy,1.0,Pharmacy,0.934272282972,Pharmacy,0.997040970618,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.977104417863,5_mg,oxycodone,tab,
1167,2713,27670505 - US ABDOMEN LTD OTHER QUAD,ultrasound abdomen limited other quadrants,Radiology,RETROSPECTIVE,13/07/2016,27670505_us,quad,abdomen,ltd,Radiology,0.77,Radiology,0.797538817774,Radiology,0.999708629601,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.855749149125,us,quadrants,abdomen,ltd
1168,4924,CREATININE RANDOM URINE,creatinine random urine,Laboratory,ONLINE,16/09/2016,creatinine,random,urine,,Laboratory,0.84,Laboratory,0.926318261136,Laboratory,0.99988879506,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.922069018732,creatinine,random,urine,
1169,2370,ONDANSETRON 1MG INJ,ondansetron 1_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,ondansetron,inj,,Pharmacy,1.0,Pharmacy,0.952461901171,Pharmacy,0.995860200031,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.982774033734,1_mg,ondansetron,inj,
1170,4527,TRACH C-PTIS-100-HC-G,tracheostomy c ptis 100 hc g,Supply,ONLINE,29/08/2016,trach,gram,,,Supply,0.77,Supply,0.752633964656,Supply,0.993804970866,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.838812978507,trach,,,
1171,6061,TPN - (PATIENTS 5-10 KG),total_parenteral_nutrition patients 5 10 kg,Pharmacy,ONLINE,16/09/2016,tpn,patients,kg,,Pharmacy,0.96,Pharmacy,0.911701258562,Pharmacy,0.971877404085,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.947859554216,tpn,patients,kg,
1172,482,SILDENAFIL 2.5 MG/ML SU,sildenafil 2.5_mg/ml supply,Plan Benefit,RETROSPECTIVE,12/07/2016,supply,sildenafil,2.5mg/ml,,Plan Benefit,0.97,Plan Benefit,0.940684987804,Plan Benefit,0.999988969156,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.97022465232,supply,sildenafil,2.5_mg/ml,
1173,3235,VENT NON-INV MGMT SUBSQ DA,ventilator non-invasive management subsequent daily,Respiratory Therapy,RETROSPECTIVE,13/07/2016,ventilator,subsequent,non,management,Respiratory Therapy,0.81,Respiratory Therapy,0.834309724253,Respiratory Therapy,0.998353318363,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.880887680872,ventilator,subsequent,mgmt,da
1174,4871,CHEST WALL MANIP INITIAL,chest wall manipulation initial,Respiratory Therapy,ONLINE,16/09/2016,wall,chest,initial,manipulation,Respiratory Therapy,0.81,Respiratory Therapy,0.417894184458,Respiratory Therapy,0.803064557096,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.676986247185,wall,chest,initial,manipulation
1175,2198,TRANSPORT-VENT PATIENT ADULT,transport ventilator patient adult,Respiratory Therapy,RETROSPECTIVE,12/07/2016,ventilation,patient,adult,transport,Respiratory Therapy,0.92,Respiratory Therapy,0.535931199771,Supply,0.575200184417,Respiratory Therapy,"Jaro, Logistic_OvR",2,1,1,0,0.485310399924,ventilator,patient,adult,transport
1176,199,NACL .9 100ML,sodium_chloride 0.9 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.9,100_ml,NaCl,,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.750531450605,Diluent / Flush / Irrigant,0.996344098979,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.885625183195,0.9,100_ml,nacl,
1177,2730,58119000 - BIPAP/CPAP SET UP,bipap/continuous_positive_airway_pressure set up,Respiratory Therapy,RETROSPECTIVE,13/07/2016,set,continuous_positive_airway_pressure,bipap,,Laboratory,0.72,Supply,0.73913253157,Supply,0.999920547706,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.579684359759,set,continuous_positive_airway_pressure,bipap,
1178,3419,11475062 - BUDESONIDE 0.5MG PER 2ML NEB,budesonide 0.5_mg per 2_ml nebulizer,Pharmacy,RETROSPECTIVE,13/07/2016,budesonide,2_ml,nebulizer,per,Pharmacy,0.71,Pharmacy,0.857620039974,Pharmacy,0.86302433493,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.810214791635,2_ml,neb,per,
1179,3391,*URINALYSIS AUTOMATED W/O MICRO,urinalysis automated without miscroscopic,Laboratory,RETROSPECTIVE,13/07/2016,urinalysis,miscroscopic,without,automated,Laboratory,0.85,Laboratory,0.940849182044,Laboratory,0.999916111992,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.930255098012,urinalysis,micro,without,automated
1180,5783,PAPAVERINE 30 MG/ML SOLN 10 ML VIAL,papaverine 30_mg/ml solution 10_ml vial,Pharmacy,ONLINE,16/09/2016,vial,10_ml,soln,,Pharmacy,0.97,Pharmacy,0.958760877424,Pharmacy,0.983701950585,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.97082094267,vial,10_ml,soln,
1181,1213,O2,oxygen,Respiratory Therapy,RETROSPECTIVE,12/07/2016,oxygen,,,,Respiratory Therapy,0.76,Respiratory Therapy,0.593856694862,Respiratory Therapy,0.768475350746,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.707444015203,o2,,,
1182,3638,77000453 - FLUTTER VALVE,flutter valve,Supply,RETROSPECTIVE,13/07/2016,valve,flutter,,,Respiratory Therapy,0.68,Supply,0.754583577763,Supply,0.991995050092,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.582192875951,valve,flutter,,
1183,312,SODIUM CHLORIDE 0.9% IVPB  5,sodium chloride 0.9% intravenous_piggyback 5,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,IVPB,chloride,sodium,,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.740497588997,Diluent / Flush / Irrigant,0.986902472503,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.8958000205,0.9%,ivpb,chloride,sodium
1184,4738,B-TYPE NATRIURETIC PEPTIDE PLASMA,b type natriuretic peptide plasma,Laboratory,ONLINE,16/09/2016,peptide,type,plasma,,Laboratory,0.73,Laboratory,0.832655961517,Laboratory,0.997324325786,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.853326762434,peptide,type,plasma,
1185,4989,DEXTROSE 5% SOLP 1 000 ML,dextrose_5% solution 1 000_ml,Diluent / Flush / Irrigant,ONLINE,16/09/2016,5%,000_ml,dextrose,solution,Diluent / Flush / Irrigant,0.96,Pharmacy,0.586292564158,Diluent / Flush / Irrigant,0.901226264071,Diluent / Flush / Irrigant,"Jaro, DeepNN",2,1,0,1,0.62040875469,dextrose_5%,000_ml,solution,
1186,153,HEPARIN FLUSH (PORCINE) 100 UNIT/ML SOLN 3 ML SYRINGE,heparin flush porcine 100_units/ml solution 3_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,flush,solution,3_ml,Diluent / Flush / Irrigant,0.82,Diluent / Flush / Irrigant,0.920302222642,Diluent / Flush / Irrigant,0.999992262919,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.913431495187,heparin,flush,soln,3_ml
1187,5644,METABOLIC PANEL TOTAL CA,metabolic panel total calcium,Laboratory,ONLINE,16/09/2016,total,ca,panel,metabolic,Laboratory,0.81,Laboratory,0.962197136685,Laboratory,0.999999609848,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.924065582178,total,ca,panel,metabolic
1188,3677,77074836 - DRESSING FOAM 8X8 MEPILEX AG,dressing foam 8x8 mepilex ag,Supply,RETROSPECTIVE,13/07/2016,foam,dressing,,,Supply,0.95,Supply,0.913236397804,Supply,0.999943028041,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.954393141948,mepilex,foam,ag,dressing
1189,4980,DEXTROSE 5 % AND 0.45% NACL 5-0.45 % SOLN,dextrose_5% and 0.45% sodium_chloride 5-0.45% solution,Pharmacy,ONLINE,16/09/2016,dextrose,soln,nacl,,Pharmacy,0.86,Pharmacy,0.618650580244,Pharmacy,0.919961230581,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.799537270275,soln,nacl,,
1190,2918,CHLORIDE  URINE,chloride urine,Laboratory,RETROSPECTIVE,13/07/2016,urine,chloride,,,Laboratory,0.87,Laboratory,0.760549253336,Laboratory,0.961725566825,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.86409160672,urine,chloride,,
1191,2570,FAT EMULSION 20 % EMUL 50 ML SYRINGE,fat emulsion 20% emulsion 50_ml syringe,Pharmacy,RETROSPECTIVE,12/07/2016,50_ml,syringe,emul,,Pharmacy,0.89,Pharmacy,0.935950335108,Pharmacy,0.999025543155,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.941658626088,50_ml,syringe,emul,fat
1192,5561,ISCHEMIC SENSOR,ischemic sensor,Supply,ONLINE,16/09/2016,sensor,ischemic,,,Supply,0.72,Supply,0.395953065838,Supply,0.94220498449,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.686052683443,sensor,ischemic,,
1193,3588,62002000 - BLOOD GROUP D RH,blood group device rhesus,Laboratory,RETROSPECTIVE,13/07/2016,device,rhesus,group,blood,Laboratory,0.87,Laboratory,0.773938604659,Laboratory,0.964872776305,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.869603793655,device,rh,group,blood
1194,4338,XRAY ABDOMEN AP 1 VIEW,x-ray abdomen anterior_posterior 1 view,Radiology,RETROSPECTIVE,13/07/2016,ap,abdomen,x-ray,view,Radiology,0.85,Radiology,0.839462194479,Radiology,0.99998000963,Radiology,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.896480734703,ap,abdomen,x-ray,view
1195,4697,ALVIMOPAN 12 MG CAP,alvimopan 12_mg capsule,Pharmacy,ONLINE,16/09/2016,12_mg,capsule,alvimopan,,Pharmacy,0.74,Pharmacy,0.936376669701,Pharmacy,0.991982346154,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.889453005285,12_mg,capsule,alvimopan,
1196,138,HEPARIN 10 UNITS/ML INJ (10ML),heparin 10_units/ml injection 10_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,injection,10_ml,10_units/ml,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.776376566037,Diluent / Flush / Irrigant,0.999940890013,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.915439152017,heparin,inj,10_ml,10_units/ml
1197,4067,IV 0.9% NACL 250 ML,intravenous 0.9% sodium_chloride 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,0.90%,250_ml,intravenous,sodium_chloride,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.899198377693,Diluent / Flush / Irrigant,0.99987905205,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.959692476581,0.9%,250_ml,iv,nacl
1198,2017,IV CONTINOUS - FLOW TUBI,intravenous continuous flow tubing,Supply,RETROSPECTIVE,12/07/2016,tubi,continuous,flow,iv,Diluent / Flush / Irrigant,0.71,Supply,0.811942753772,Supply,0.998428102929,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.603456952234,tubi,continuous,flow,iv
1199,1163,C MHOC-NON-CHEMO SUB Q O,mhoc non chemo sub q oxygen,Nursing Services,RETROSPECTIVE,12/07/2016,non,sub,oxygen,chemo,Supply,0.66,Respiratory Therapy,0.534622996765,Respiratory Therapy,0.592260460918,Respiratory Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.375627819227,non,o,,
1200,5905,ROCURONIUM 10 MG/ML SOLN 5 ML VIAL,rocuronium 10_mg/ml solution 5_ml vial,Pharmacy,ONLINE,16/09/2016,vial,rocuronium,soln,5_ml,Pharmacy,1.0,Pharmacy,0.970871483206,Pharmacy,0.954381913847,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.975084465685,vial,rocuronium,soln,5_ml
1201,4253,SOCK STUMP 18X8X6,sock stump 18x8x6,Supply,RETROSPECTIVE,13/07/2016,stump,18x8x6,sock,,Supply,0.93,Supply,0.860154956974,Supply,0.999059931366,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.929738296113,stump,18x8x6,sock,
1202,444,NITRIC OXIDE DAILY,nitric oxide daily,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,daily,nitric,,Plan Benefit,0.92,Plan Benefit,0.858443626874,Plan Benefit,0.999855479801,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926099702225,oxide,daily,nitric,
1203,1396,HC KIT ARTERIAL BLOOD GAS,kit arterial blood gas,Supply,RETROSPECTIVE,12/07/2016,arterial,gas,blood,kit,Monitoring,0.9,Supply,0.69158719864,Supply,0.955313104164,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.548966767601,arterial,gas,blood,kit
1204,1357,HB ADAPTER CIRCT W/O SX PRT DL,adapter circuit without suction port double_lumen,Supply,RETROSPECTIVE,12/07/2016,circuit,adapter,without,dual,Radiology,0.73,Supply,0.900388635876,Supply,0.998428308844,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.632938981573,adapter,without,sx,port
1205,5713,NUTRITION CONSULT PER 15 M,nutrition consult per 15_minutes,Education / Training,ONLINE,16/09/2016,nutrition,minutes,per,consult,PT / OT / Speech Therapy,0.97,PT / OT / Speech Therapy,0.607942922382,Other,0.756834026919,PT / OT / Speech Therapy,"Jaro, Logistic_OvR",2,1,1,0,0.525980974127,nutrition,15_minutes,per,consult
1206,1176,COMPRESSED AIR - M/S,compressed air m/sigma,Respiratory Therapy,RETROSPECTIVE,12/07/2016,m,s,compressed,air,Respiratory Therapy,0.88,Supply,0.6144718753,Supply,0.965117190696,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.526529688665,sigma,m,compressed,air
1207,5078,EGG CRATE PAD,egg crate pad,Supply,ONLINE,16/09/2016,crate,pad,egg,,Supply,0.68,Supply,0.886777620324,Supply,0.999703757233,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.855493792519,crate,pad,egg,
1208,1407,HYPERAL SUB/CVP TRAY,hyperal sub/central_venous_pressure tray,Supply,RETROSPECTIVE,12/07/2016,hyperal,tray,sub,CVP,Supply,0.73,Supply,0.847762294186,Supply,0.99960966963,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.859123987939,hyperal,tray,sub,central_venous_pressure
1209,3959,HB DIPHENHYDRAMINE HCL 50MG/ML 1M,diphenhydramine hydrochloride 50_mg/ml 1m,Pharmacy,RETROSPECTIVE,13/07/2016,diphenhydramine,1m,50_mg/ml,hydrochloride,Pharmacy,0.89,Pharmacy,0.939417212996,Pharmacy,0.996085659199,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.941834290732,diphenhydramine,1m,50_mg/ml,hydrochloride
1210,1619,GLUC BLOOD TEST BY,glucose blood test by,Monitoring,RETROSPECTIVE,12/07/2016,test,bay,blood,glucose,Monitoring,0.85,Laboratory,0.610334428208,Laboratory,0.96441700692,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.524917145043,test,blood,gluc,
1211,347,WATER 250ML (IRRIG),water 250_ml irrigation,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,250_ml,irrigation,,Diluent / Flush / Irrigant,0.73,Diluent / Flush / Irrigant,0.909827951594,Diluent / Flush / Irrigant,0.999699669012,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.879842540202,water,250_ml,irrigation,
1212,5909,ROOM 532 D,room 532 d,Room and Board,ONLINE,16/09/2016,room,,,,Room and Board,0.92,Room and Board,0.798755873828,Room and Board,0.999454003627,Room and Board,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.906069959152,room,,,
1213,2441,MULTIVITAMIN FE 0.5ML,multivitamin fe 0.5_ml,Pharmacy,RETROSPECTIVE,12/07/2016,0.5_ml,fe,multivitamin,,Pharmacy,0.83,Pharmacy,0.929606555602,Pharmacy,0.919140477235,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.892915677613,0.5_ml,fe,multivitamin,
1214,4021,HB TOOL DISSECT LEGEND 9CM 7.5MM,tool dissect legend 9cm 7.5mm,Supply,RETROSPECTIVE,13/07/2016,tool,7.5mm,dissect,9cm,Supply,0.79,Supply,0.856725344778,Supply,0.964024206315,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.870249850364,tool,7.5mm,dissect,9cm
1215,5906,ROCURONIUM 100 MG/10ML SOLN,rocuronium 100_mg/10_ml solution,Pharmacy,ONLINE,16/09/2016,100_mg/10_ml,rocuronium,soln,,Pharmacy,0.94,Pharmacy,0.97533127056,Pharmacy,0.99270391557,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.969345062043,100_mg/10_ml,rocuronium,soln,
1216,2335,ECMO DAILY CHARGE,extracorporeal_membrane_oxygenation daily charge,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,ecmo,charge,daily,,Respiratory Therapy,0.8,Monitoring,0.416915404916,Monitoring,0.829285318256,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.415400241057,charge,daily,ecmo,
1217,4035,HSV 1 2 IGM,hsv 1 2 igm,Laboratory,RETROSPECTIVE,13/07/2016,igm,hsv,,,Capital Equipment,0.67,Laboratory,0.887282524423,Laboratory,0.979484435951,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.622255653458,igm,hsv,,
1218,768,HB-GLUCOSE  POC,glucose point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,POC,glucose,,,Monitoring,0.94,Monitoring,0.956241493166,Monitoring,0.999987424186,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.965409639118,poc,glucose,,
1219,6052,THYROXINE FR,thyroxine free,Laboratory,ONLINE,16/09/2016,fr,thyroxine,,,Laboratory,0.73,Laboratory,0.744681801006,Laboratory,0.995961498677,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.823547766561,thyroxine,free,,
1220,4449,CONT VENTILATION 1ST,continuous ventilation 1st,Respiratory Therapy,ONLINE,29/08/2016,control,ventilation,1st,,Respiratory Therapy,0.79,Respiratory Therapy,0.439509735971,Respiratory Therapy,0.622701035301,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.617403590424,ventilation,continuous,1st,
1221,5893,RECOVERY CLASS 2,recovery class 2,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,recovery,class,,,OR / Anesthesia / Recovery Room,0.95,OR / Anesthesia / Recovery Room,0.678258767632,OR / Anesthesia / Recovery Room,0.954397736338,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.860885501323,recovery,class,,
1222,3087,OTH STER SUPP LVL,other sterile supply level,Supply,RETROSPECTIVE,13/07/2016,ster,suppository,level,,Implant,0.74,Supply,0.705893682912,Supply,0.995744316703,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.567212666538,lvl,sterile,supply,
1223,179,HEPARIN LOCK FLUSH 10 UNIT/ML SOLN,heparin lock flush 10_units/ml solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,solution,flush,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.982407858322,Diluent / Flush / Irrigant,0.999995548053,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.967467802125,heparin,lock,soln,flush
1224,6301,SPIRONOLACTONE-HYDROCHLORO,spironolactone hydrochlorothiazide,Pharmacy,ONLINE,19/09/2016,spironolactone,hydrochloro,,,Pharmacy,0.77,Pharmacy,0.886049374034,Pharmacy,0.987422989282,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.881157454439,spironolactone,hydrochlorothiazide,,
1225,1234,OXYGEN THERAPY,oxygen therapy,Respiratory Therapy,RETROSPECTIVE,12/07/2016,therapy,oxygen,,,Respiratory Therapy,0.86,Respiratory Therapy,0.881533387465,Respiratory Therapy,0.991346067655,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.910959818373,therapy,oxygen,,
1226,5139,FIBRN ACTV,fibrinogin activity,Laboratory,ONLINE,16/09/2016,fibrin,activity,,,Laboratory,0.83,Laboratory,0.751780748211,Laboratory,0.864439950723,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.815406899644,activity,fibrinogin,,
1227,6130,VANCOMYCIN 1GM/10ML INJ,vancomycin 1_gm/10_ml injection,Pharmacy,ONLINE,16/09/2016,inj,vancomycin,1_gm/10_ml,,Pharmacy,0.92,Pharmacy,0.953065519688,Pharmacy,0.995672735999,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.956246085229,inj,vancomycin,1_gm/10_ml,
1228,2406,PREGABALIN 75MG CAP,pregabalin 75_mg capillary,Pharmacy,RETROSPECTIVE,12/07/2016,75_mg,pregabalin,capillary,,Pharmacy,0.94,Pharmacy,0.9335676116,Pharmacy,0.946851971589,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.940139861063,75_mg,pregabalin,capillary,
1229,2222,POLYETHYLENE GLYCOL 3350 PACKET 17G UD,polyethylene glucol 3350 packet 17_gm ud,Pharmacy,RETROSPECTIVE,12/07/2016,udi,,,,Pharmacy,0.89,Pharmacy,0.750190855194,Pharmacy,0.990158596707,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876783150634,ud,polyethylene,17_gm,packet
1230,1486,SET PRIMARY PUMP CLAVE,set primary pump clave,Supply,RETROSPECTIVE,12/07/2016,pump,set,clave,primary,Supply,0.77,Supply,0.852934988384,Supply,0.999954641813,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.874296543399,pump,set,clave,primary
1231,926,DEFIBROTIDE INJ MT2,defibrotide injection mt2,Pharmacy,RETROSPECTIVE,12/07/2016,mt2,injection,defibrotide,,Pharmacy,0.73,Pharmacy,0.916683113674,Pharmacy,0.859324073694,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.835335729123,mt2,inj,defibrotide,
1232,2667,OXYGEN BLOCK TIME,oxygen block time,Respiratory Therapy,RETROSPECTIVE,12/07/2016,block,oxygen,time,,Respiratory Therapy,0.8,Respiratory Therapy,0.696013065366,Respiratory Therapy,0.556367052696,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.684126706021,block,oxygen,time,
1233,2482,COIL DETACHABLE ULTRA TARGET 360 5X10,coil detachable ultra target 360 5x10,Implant,RETROSPECTIVE,12/07/2016,5x10,coil,detachable,,Implant,0.98,Implant,0.700230970827,Implant,0.9481586153,Implant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876129862042,coil,ultra,target,
1234,4322,VANCOMYCIN 500 MG IVPB,vancomycin 500_mg intravenous_piggyback,Pharmacy,RETROSPECTIVE,13/07/2016,vancomycin,500_mg,intravenous_piggyback,,Pharmacy,0.91,Pharmacy,0.920186128392,Pharmacy,0.993846153549,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.94134409398,vancomycin,500_mg,ivpb,
1235,1684,GLUCOSE BLD,glucose blood,Laboratory,RETROSPECTIVE,12/07/2016,blood,glucose,,,Monitoring,0.94,Laboratory,0.606227532056,Laboratory,0.966315399657,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.524180977237,bld,glucose,,
1236,3313,HB OT SELF CARE TRAIN EA 15 MIN,occupational_therapy self care training each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,min,self,ot,care,Supply,0.73,PT / OT / Speech Therapy,0.882013489348,PT / OT / Speech Therapy,0.998740559985,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,0,1,1,0.626918016444,self,ot,training,15_minutes
1237,3270,HB CDS SHUNT SURGERY,cds shunt surgery,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,surgery,shunt,cds,,Laboratory,0.76,Supply,0.414442898726,OR / Anesthesia / Recovery Room,0.660927945943,Laboratory,Jaro,1,1,0,0,0.253333333333,surgery,shunt,cds,
1238,5888,RBC ANTIBODY SCREEN,red_blood_cell antibody screen,Laboratory,ONLINE,16/09/2016,rbc,screen,antibody,,Laboratory,0.89,Laboratory,0.855391967448,Laboratory,0.991785137435,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.912392368295,rbc,screen,antibody,
1239,1691,HC GLUCOSE BLOOD TEST,glucose blood test,Laboratory,RETROSPECTIVE,12/07/2016,test,blood,glucose,,Laboratory,0.92,Laboratory,0.610334428208,Laboratory,0.96441700692,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.831583811709,test,blood,glucose,
