,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1096,4169,OT EVAL INTERMEDIATE,occupational_therapy evaluation intermediate,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,evaluation,intermediate,occupational_therapy,,PT / OT / Speech Therapy,0.900126374399,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.900126374399,evaluation,intermediate,ot,
1097,397,DORNASE ALPHA I,dornase alpha i,Plan Benefit,RETROSPECTIVE,12/07/2016,alpha,dornase,,,Plan Benefit,0.66368682683,Plan Benefit,Logistic_OvR,1,1,0.66368682683,alpha,dornase,,
1098,3839,CLOSTRIDIUM ENZYM ANTIGENASSAY,clostridium enzyme antigenassay,Laboratory,RETROSPECTIVE,13/07/2016,clostridium,enzyme,antigenassay,,Laboratory,0.845935989229,Laboratory,Logistic_OvR,1,1,0.845935989229,clostridium,enzyme,antigenassay,
1099,1677,CREATININE BLOOD,creatinine blood,Laboratory,RETROSPECTIVE,12/07/2016,creatinine,blood,,,Laboratory,0.842091216287,Laboratory,Logistic_OvR,1,1,0.842091216287,creatinine,blood,,
1100,4976,DEXTROSE 10% SOLP 1 000 ML,dextrose 10% solution 1 000_ml,Pharmacy,ONLINE,16/09/2016,000_ml,dextrose,solution,10%,Pharmacy,0.75618976751,Pharmacy,Logistic_OvR,1,1,0.75618976751,000_ml,dextrose,solution,10%
1101,4300,TRAY STAPLE REMOVE,tray staple remove,Supply,RETROSPECTIVE,13/07/2016,tray,staple,remove,,Supply,0.915778970028,Supply,Logistic_OvR,1,1,0.915778970028,tray,staple,remove,
1102,3619,64768100 - ACUTE HEPATITIS PANEL,acute hepatitis panel,Laboratory,RETROSPECTIVE,13/07/2016,acute,hepatitis,panel,,Laboratory,0.707726980356,Laboratory,Logistic_OvR,1,1,0.707726980356,acute,hepatitis,panel,
1103,5768,PACK COLD REUSABLE,pack cold reusable,Supply,ONLINE,16/09/2016,cold,reusable,pack,,Supply,0.887981604235,Supply,Logistic_OvR,1,1,0.887981604235,cold,reusable,pack,
1104,3131,PT GAIT TRAIN 1 OR > AREAS EA 15M,patient gait training 1 or more areas each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,patient,operation_room,,,PT / OT / Speech Therapy,0.741278575912,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.741278575912,training,pt,15_minutes,gait
1105,5882,PTT/APTT,partial_thromboplastin_time/aptt,Laboratory,ONLINE,16/09/2016,partial_thromboplastin_time,aptt,,,Laboratory,0.880380583555,Laboratory,Logistic_OvR,1,1,0.880380583555,partial_thromboplastin_time,aptt,,
1106,3314,HB OT THERAPEUTIC ACTV EA 15 MIN,occupational_therapy therapeutic activity each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,min,ot,actv,therapeutic,PT / OT / Speech Therapy,0.924677510935,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.924677510935,activity,ot,15_minutes,therapeutic
1107,2827,86810003 - SELF CARE,self care,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,self,care,,,PT / OT / Speech Therapy,0.596621351008,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.596621351008,self,care,,
1108,4725,AQUAPHOR OINTMENT 14OZ 1 TUB E,aquaphor ointment 14oz 1 tube e,Supply,ONLINE,16/09/2016,tubing,ointment,,,Supply,0.814368687378,Supply,Logistic_OvR,1,1,0.814368687378,ointment,tube,,
1109,2722,30572000 - VENOUS DUPLEX IMAGE BILAT,venous duplex image bilateral,Radiology,RETROSPECTIVE,13/07/2016,venous,duplex,image,bilat,Radiology,0.611226910482,Radiology,Logistic_OvR,1,1,0.611226910482,venous,duplex,image,bilateral
1110,4138,MORPH SULF 10MG-2MG CARPUJECT,morph sulfate 10_mg 2_mg carpuject,Pharmacy,RETROSPECTIVE,13/07/2016,2_mg,sulfate,10_mg,,Pharmacy,0.962999433205,Pharmacy,Logistic_OvR,1,1,0.962999433205,2_mg,sulfate,10_mg,
1111,3126,PROTECTOR HEEL SHEEPSKIN MED,protector heel sheepskin medium,Supply,RETROSPECTIVE,13/07/2016,sheepskin,medical,protector,heel,Supply,0.905902536756,Supply,Logistic_OvR,1,1,0.905902536756,sheepskin,medium,protector,heel
1112,4110,LOVERSOL 240 MG/ML SOLUTION,loversol 240_mg/ml solution,Pharmacy,RETROSPECTIVE,13/07/2016,loversol,solution,240_mg/ml,,Pharmacy,0.926935614009,Pharmacy,Logistic_OvR,1,1,0.926935614009,loversol,solution,240_mg/ml,
1113,194,IV-SODIUM CHLORIDE 0.9% 250ML,intravenous sodium chloride 0.9% 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,250_ml,chloride,intravenous,sodium,Diluent / Flush / Irrigant,0.880428656843,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.880428656843,250_ml,chloride,intravenous,sodium
1114,3653,77019412 - DRESSING WOUND CARE POLYMEM,dressing wound care polymem,Supply,RETROSPECTIVE,13/07/2016,care,wound,polymem,dressing,Supply,0.728416741185,Supply,Logistic_OvR,1,1,0.728416741185,care,wound,polymem,dressing
1115,421,HCHG DAILY NO PER HOUR/HCHG DAILY NO PER HOUR,daily nitric_oxide per hour/hchg daily nitric_oxide per hour,Plan Benefit,RETROSPECTIVE,12/07/2016,hour,per,daily,nitric_oxide,Plan Benefit,0.846438742773,Plan Benefit,Logistic_OvR,1,1,0.846438742773,hour,hchg,per,daily
1116,3150,ROCURONIUM BROM 10 MG / ML,rocuronium bromide 10_mg/ml,Pharmacy,RETROSPECTIVE,13/07/2016,broom,rocuronium,10_mg/ml,,Pharmacy,0.964479637711,Pharmacy,Logistic_OvR,1,1,0.964479637711,bromide,rocuronium,10_mg/ml,
1117,23,FEEDING PUMP,feeding pump,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,feeding,,,Capital Equipment,0.826901047336,Capital Equipment,Logistic_OvR,1,1,0.826901047336,pump,feeding,,
1118,2406,PREGABALIN 75MG CAP,pregabalin 75_mg capillary,Pharmacy,RETROSPECTIVE,12/07/2016,75_mg,pregabalin,capillary,,Pharmacy,0.932354717919,Pharmacy,Logistic_OvR,1,1,0.932354717919,75_mg,pregabalin,capillary,
1119,26,HB ALTERNATING SURFACE BED,alternating surface bed,Capital Equipment,RETROSPECTIVE,12/07/2016,alternating,bed,surface,,Supply,0.486538585751,Supply,Logistic_OvR,1,1,0.486538585751,alternating,bed,surface,
1120,5287,HC DISCONTINUE CENTRAL/ INTRA OSSEOUS LINE,discontinue central/intra osseous line,Nursing Services,ONLINE,16/09/2016,line,central,,,Supply,0.478169218789,Supply,Logistic_OvR,1,1,0.478169218789,line,central,,
1121,2515,ASPIRIN 81 MGCHEW 750 EACH BLIST PACK,aspirin 81_mgchew 750 each blister pack,Pharmacy,RETROSPECTIVE,12/07/2016,pack,biblist,aspirin,,Pharmacy,0.623167417983,Pharmacy,Logistic_OvR,1,1,0.623167417983,81_mgchew,blister,pack,aspirin
1122,501,SILDENAFIL SUSP 2.5MG/ML,sildenafil suspension 2.5_mg/ml,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,sildenafil,2.5mg/ml,,Plan Benefit,0.933845647766,Plan Benefit,Logistic_OvR,1,1,0.933845647766,susp,sildenafil,2.5_mg/ml,
1123,4189,PHYTONADIONE (VITAMIN K) PER 1 MG,phytonadione vitamin potassium per 1_mg,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,potassium,vitamin,per,Pharmacy,0.852485632646,Pharmacy,Logistic_OvR,1,1,0.852485632646,1_mg,potassium,vitamin,per
1124,5884,RANITIDINE 25 MG/ML SOLN,ranitidine 25_mg/ml solution,Pharmacy,ONLINE,16/09/2016,ranitidine,25_mg/ml,soln,,Pharmacy,0.939907775125,Pharmacy,Logistic_OvR,1,1,0.939907775125,ranitidine,25_mg/ml,soln,
1125,3377,TRANSFUSION BLOOD OR BLOOD COMPONE,transfusion blood or blood components,Nursing Services,RETROSPECTIVE,13/07/2016,transfusion,blood,or,,Laboratory,0.612701016814,Laboratory,Logistic_OvR,1,1,0.612701016814,transfusion,blood,compone,
1126,4233,ROCURONIUM 10MG/ML 10ML VL,rocuronium 10_mg/ml 10_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,rocuronium,10_ml,10_mg/ml,Pharmacy,0.974321887018,Pharmacy,Logistic_OvR,1,1,0.974321887018,vial,rocuronium,10_ml,10_mg/ml
1127,4136,MIDODRINE 5 MG TAB,midodrine 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,5_mg,tablet,midodrine,,Pharmacy,0.952934346083,Pharmacy,Logistic_OvR,1,1,0.952934346083,5_mg,tab,midodrine,
1128,5424,HCHG ABR-SCREENER HCHG ABR-SCREENER,auditory_brainstem_response screener,PT / OT / Speech Therapy,ONLINE,16/09/2016,hchg,screener,abr,,PT / OT / Speech Therapy,0.362465125107,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.362465125107,screener,auditory_brainstem_response,,
1129,4225,QUANT URINE CULTURE,quantitative urine culture,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,urine,culture,,Laboratory,0.983065126333,Laboratory,Logistic_OvR,1,1,0.983065126333,quant,urine,culture,
1130,813,K ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Laboratory,0.581142293378,Laboratory,Logistic_OvR,1,1,0.581142293378,k,istat,,
1131,893,ALBUTEROL INH U.D. PER MG .....,albuterol inhaled u daily per milligram,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,inhalation,per,milligram,Pharmacy,0.683606564316,Pharmacy,Logistic_OvR,1,1,0.683606564316,albuterol,inh,per,daily
1132,2958,DRAPE EXTREMITY LWR 88X131IN 89276 - CSC,drape extremity lower 88x131 inches 89276 central_supply service,Supply,RETROSPECTIVE,13/07/2016,drape,inches,,,Supply,0.815672238584,Supply,Logistic_OvR,1,1,0.815672238584,lower,drape,service,inches
1133,6249,LACTULOSE 10 GRAM/15 ML SO,lactulose 10 gram/15_ml so,Pharmacy,ONLINE,19/09/2016,gram/15_ml,lactulose,,,Pharmacy,0.9734564925,Pharmacy,Logistic_OvR,1,1,0.9734564925,gram/15_ml,lactulose,,
1134,955,GRANISETRON HCL 100MCG INJ,granisetron hcl 100mcg injection,Pharmacy,RETROSPECTIVE,12/07/2016,granisetron,100mcg,injection,hcl,Pharmacy,0.968642004859,Pharmacy,Logistic_OvR,1,1,0.968642004859,granisetron,100mcg,inj,hcl
1135,1096,NICU ACUITY III,neonatal_intensive_care_unit acuity iii,Room and Board,RETROSPECTIVE,12/07/2016,iii,NICU,acuity,,Room and Board,0.672634377032,Room and Board,Logistic_OvR,1,1,0.672634377032,iii,nicu,acuity,
1136,2918,CHLORIDE  URINE,chloride urine,Laboratory,RETROSPECTIVE,13/07/2016,urine,chloride,,,Laboratory,0.749632952151,Laboratory,Logistic_OvR,1,1,0.749632952151,urine,chloride,,
1137,6061,TPN - (PATIENTS 5-10 KG),total_parenteral_nutrition patients 5 10 kg,Pharmacy,ONLINE,16/09/2016,tpn,patients,kg,,Pharmacy,0.920165034475,Pharmacy,Logistic_OvR,1,1,0.920165034475,tpn,patients,kg,
1138,6277,PHENOBARBITAL 32.4 MG TAB,phenobarbital 32.4_mg tablet,Pharmacy,ONLINE,19/09/2016,32.4_mg,tab,phenobarbital,,Pharmacy,0.953055913413,Pharmacy,Logistic_OvR,1,1,0.953055913413,32.4_mg,tab,phenobarbital,
1139,6129,VANCOMYCIN 1 GM/200ML SOLN,vancomycin 1_gm/200_ml solution,Pharmacy,ONLINE,16/09/2016,1_gm/200_ml,vancomycin,soln,,Pharmacy,0.963508198545,Pharmacy,Logistic_OvR,1,1,0.963508198545,1_gm/200_ml,vancomycin,soln,
1140,5074,ECHO TRANSTHORACI,echocardiogram transthoracic,Cardiology,ONLINE,16/09/2016,echocardiogram,transthoracic,,,Cardiology,0.677424944564,Cardiology,Logistic_OvR,1,1,0.677424944564,echocardiogram,transthoracic,,
1141,5644,METABOLIC PANEL TOTAL CA,metabolic panel total calcium,Laboratory,ONLINE,16/09/2016,total,ca,panel,metabolic,Laboratory,0.954540189763,Laboratory,Logistic_OvR,1,1,0.954540189763,total,ca,panel,metabolic
1142,4868,CHARGE FOR PREOP CARE,charge for preoperative care,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,charge,preop,care,,Nursing Services,0.47148438111,Nursing Services,Logistic_OvR,1,1,0.47148438111,charge,preop,care,
1143,3912,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,training,minutes,gait,,PT / OT / Speech Therapy,0.721268424762,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.721268424762,training,min,gait,
1144,4224,PULSE OXIMTRY SINGLE,pulse oximetry single,Monitoring,RETROSPECTIVE,13/07/2016,single,oximetry,pulse,,Monitoring,0.849738101509,Monitoring,Logistic_OvR,1,1,0.849738101509,single,oximtry,pulse,
1145,4909,COMPREHENSIVE MET,comprehensive metabolic,Laboratory,ONLINE,16/09/2016,comprehensive,metabolic,,,Laboratory,0.897654163657,Laboratory,Logistic_OvR,1,1,0.897654163657,comprehensive,metabolic,,
1146,2370,ONDANSETRON 1MG INJ,ondansetron 1_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,ondansetron,inj,,Pharmacy,0.951128544976,Pharmacy,Logistic_OvR,1,1,0.951128544976,1_mg,ondansetron,inj,
1147,5367,HC PROTHROMBIN TIME,prothrombin_time,Laboratory,ONLINE,16/09/2016,time,prothrombin,,,Laboratory,0.843498227482,Laboratory,Logistic_OvR,1,1,0.843498227482,prothrombin_time,,,
1148,6150,XR CHEST 1 VIEW FRONTAL,x-ray chest 1 view frontal,Radiology,ONLINE,16/09/2016,frontal,chest,xr,view,Radiology,0.795307303142,Radiology,Logistic_OvR,1,1,0.795307303142,frontal,chest,xr,view
1149,4689,ALBUTEROL 90 MCG/PUFF HFAA 8 G CANISTER,albuterol 90 microgram/puff hfaa 8 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Pharmacy,0.88071754985,Pharmacy,Logistic_OvR,1,1,0.88071754985,albuterol,microgram,gram,
1150,720,GLUCOSE BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring,RETROSPECTIVE,12/07/2016,device,bay,monitor,blood,Monitoring,0.904085997742,Monitoring,Logistic_OvR,1,1,0.904085997742,device,monitor,bld,glucose
1151,47,IV PUMP-PER LINE/PUMP CHARGE,intravenous pump per line/pump charge,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,charge,intravenous,per,Capital Equipment,0.919983959521,Capital Equipment,Logistic_OvR,1,1,0.919983959521,pump,charge,line,iv
1152,4021,HB TOOL DISSECT LEGEND 9CM 7.5MM,tool dissect legend 9cm 7.5mm,Supply,RETROSPECTIVE,13/07/2016,tool,7.5mm,dissect,9cm,Supply,0.882422411103,Supply,Logistic_OvR,1,1,0.882422411103,tool,7.5mm,dissect,9cm
1153,3503,14151192 - OXYCODONE HCL TABLET 5MG,oxycodone hcl tablet 5_mg,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,5_mg,oxycodone,hcl,Pharmacy,0.952452026584,Pharmacy,Logistic_OvR,1,1,0.952452026584,tablet,5_mg,oxycodone,hcl
1154,3301,HB LIDOCAINE 4% CREAM 5GM TUBE,lidocaine 4% cream 5_gram tube,Pharmacy,RETROSPECTIVE,13/07/2016,tube,5_gm,lidocaine,,Pharmacy,0.842950992709,Pharmacy,Logistic_OvR,1,1,0.842950992709,tube,lidocaine,cream,
1155,2419,ASPIRIN 325 MG TABS,aspirin 325_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,tabs,325_mg,aspirin,,Pharmacy,0.934402770962,Pharmacy,Logistic_OvR,1,1,0.934402770962,tabs,325_mg,aspirin,
1156,3666,77042463 - TRAY FOLEY 16FR 350CC TEMP MTR,tray foley 16fr 350_cc temperature mtr,Supply,RETROSPECTIVE,13/07/2016,tray,,,,Supply,0.902158191978,Supply,Logistic_OvR,1,1,0.902158191978,foley,tray,,
1157,5783,PAPAVERINE 30 MG/ML SOLN 10 ML VIAL,papaverine 30_mg/ml solution 10_ml vial,Pharmacy,ONLINE,16/09/2016,vial,10_ml,soln,,Pharmacy,0.952130315554,Pharmacy,Logistic_OvR,1,1,0.952130315554,vial,10_ml,soln,
1158,1903,PROTHROMBIN TIME INR,prothrombin time inr,Laboratory,RETROSPECTIVE,12/07/2016,time,inr,prothrombin,,Laboratory,0.909337562198,Laboratory,Logistic_OvR,1,1,0.909337562198,time,inr,prothrombin,
1159,1412,IV ACCESS VALVE,intravenous access valve,Supply,RETROSPECTIVE,12/07/2016,access,valve,intravenous,,Supply,0.637757303218,Supply,Logistic_OvR,1,1,0.637757303218,access,valve,iv,
1160,317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,0.785076094229,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.785076094229,0.9%,chloride,soln,sodium
1161,5785,PASSEY MUIR EVALUATION PER 15 MIN,passey muir evaluation per 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,min,evaluation,per,,PT / OT / Speech Therapy,0.745154752669,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.745154752669,evaluation,15_minutes,per,
1162,2105,RB NEONATAL-ICU CRIT LEV 1,room_and_board neonatal intensive_care_unit critical level 1,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,ICU,rab,critical,Room and Board,0.824298775657,Room and Board,Logistic_OvR,1,1,0.824298775657,neonatal,intensive_care_unit,rb,crit
1163,5437,HCHG CMA-INTERPRETATION AND REPORT HCHG CMA-INTERPRETATION AND REPORT,cma interpretation and report,Professional Fee,ONLINE,16/09/2016,report,hchg,interpretation,cma,Laboratory,0.642102788623,Laboratory,Logistic_OvR,1,1,0.642102788623,report,interpretation,cma,
1164,6140,VECURONIUM HA 1MG/ ML 10MG SYR,vecuronium ha 1_mg/ml 10_mg syringe,Pharmacy,ONLINE,16/09/2016,syr,10_mg,,,Pharmacy,0.934522576267,Pharmacy,Logistic_OvR,1,1,0.934522576267,syr,10_mg,,
1165,931,DEXTROMETHORPHAN-GUAIFENESIN 30-600 MG TB12,dextromethorphan guaifenesin 30 600_mg tb12,Pharmacy,RETROSPECTIVE,12/07/2016,tb12,,,,Pharmacy,0.937078463481,Pharmacy,Logistic_OvR,1,1,0.937078463481,guaifenesin,dextromethorphan,tb12,600_mg
1166,4338,XRAY ABDOMEN AP 1 VIEW,x-ray abdomen anterior_posterior 1 view,Radiology,RETROSPECTIVE,13/07/2016,ap,abdomen,x-ray,view,Radiology,0.875362225223,Radiology,Logistic_OvR,1,1,0.875362225223,ap,abdomen,x-ray,view
1167,4087,LAB GLYC HGB,laboratory glycol hemoglobin,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,laboratory,glycol,,Laboratory,0.893426907228,Laboratory,Logistic_OvR,1,1,0.893426907228,hgb,lab,glycol,
1168,6252,LEVETIRACETAM 250 MG TAB,levetiracetam 250_mg tablet,Pharmacy,ONLINE,19/09/2016,250_mg,tab,levetiracetam,,Pharmacy,0.961195697732,Pharmacy,Logistic_OvR,1,1,0.961195697732,250_mg,tab,levetiracetam,
1169,4301,TRAY SUT REMOVE,tray suture remove,Supply,RETROSPECTIVE,13/07/2016,suture,tray,remove,,Supply,0.92661653842,Supply,Logistic_OvR,1,1,0.92661653842,sut,tray,remove,
1170,2163,SODIUM BICARB TAB 650MG,sodium bicarb tablet 650_mg,Pharmacy,RETROSPECTIVE,12/07/2016,650_mg,bicarb,tab,sodium,Pharmacy,0.912021669528,Pharmacy,Logistic_OvR,1,1,0.912021669528,650_mg,bicarb,tab,sodium
1171,494,SILDENAFIL CIT 100MG/4,sildenafil citrate 100_mg/4,Plan Benefit,RETROSPECTIVE,12/07/2016,100_mg/4,sildenafil,citrate,,Plan Benefit,0.74934195863,Plan Benefit,Logistic_OvR,1,1,0.74934195863,100_mg/4,sildenafil,citrate,
1172,3688,83946810 - OXYGEN CONSUMPTION,oxygen consumption,Respiratory Therapy,RETROSPECTIVE,13/07/2016,consumption,oxygen,,,Respiratory Therapy,0.692381734658,Respiratory Therapy,Logistic_OvR,1,1,0.692381734658,consumption,oxygen,,
1173,1247,RT SUCTION PER PROC,respiratory_therapy suction per procedure,Respiratory Therapy,RETROSPECTIVE,12/07/2016,RT,suction,procedure,per,Respiratory Therapy,0.553457692947,Respiratory Therapy,Logistic_OvR,1,1,0.553457692947,rt,suction,procedure,per
1174,4033,HIGH FLOW THERAPY,high flow therapy,Respiratory Therapy,RETROSPECTIVE,13/07/2016,high,therapy,flow,,Respiratory Therapy,0.37520353598,Respiratory Therapy,Logistic_OvR,1,1,0.37520353598,high,therapy,flow,
1175,75,0.9% SODIUM CHLORIDE 0.9 % SOLN,0.9% sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,solution,sodium,,Diluent / Flush / Irrigant,0.785076094229,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.785076094229,chloride,soln,sodium,
1176,4449,CONT VENTILATION 1ST,continuous ventilation 1st,Respiratory Therapy,ONLINE,29/08/2016,control,ventilation,1st,,Respiratory Therapy,0.411521009204,Respiratory Therapy,Logistic_OvR,1,1,0.411521009204,ventilation,continuous,1st,
1177,5863,PREP ANTIMIC PVI 10PCT 4OZ,preparation antimic pvi 10pct 4oz,Pharmacy,ONLINE,16/09/2016,prep,,,,Pharmacy,0.409797249619,Pharmacy,Logistic_OvR,1,1,0.409797249619,prep,,,
1178,6111,URNLS DIP STICK/TABLET RGN,urinalysis dip stick/tablet reagent,Laboratory,ONLINE,16/09/2016,tablet,,,,Pharmacy,0.376336482259,Pharmacy,Logistic_OvR,1,1,0.376336482259,urinalysis,stick,tablet,reagent
1179,2254,MULTIVITAMIN WITH MINERALS,multivitamin with minerals,Pharmacy,RETROSPECTIVE,12/07/2016,minerals,multivitamin,,,Pharmacy,0.559206911093,Pharmacy,Logistic_OvR,1,1,0.559206911093,minerals,multivitamin,,
1180,2037,INH TX AC AWY OBST,inhaled treatment acid airway obstruction,Respiratory Therapy,RETROSPECTIVE,12/07/2016,traction,inhalation,,,Respiratory Therapy,0.927673486188,Respiratory Therapy,Logistic_OvR,1,1,0.927673486188,acid,inh,tx,awy
1181,3638,77000453 - FLUTTER VALVE,flutter valve,Supply,RETROSPECTIVE,13/07/2016,valve,flutter,,,Supply,0.712102123978,Supply,Logistic_OvR,1,1,0.712102123978,valve,flutter,,
1182,186,HEPARIN SODIUM LOCK FLUSH 1,heparin sodium lock flush 1,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,flush,sodium,Diluent / Flush / Irrigant,0.953925310152,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.953925310152,heparin,lock,flush,sodium
1183,2867,ANES ANALYS FASTING BLOOD,anesthesia analysis fasting blood,Laboratory,RETROSPECTIVE,13/07/2016,fasting,anesthesia,analysis,blood,Laboratory,0.85469003607,Laboratory,Logistic_OvR,1,1,0.85469003607,fasting,anesthesia,analysis,blood
1184,3636,70555206 - SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / flush / Irrigant,RETROSPECTIVE,13/07/2016,1000_ml,solution,normal_saline_sterile,intravenous,Diluent / Flush / Irrigant,0.695240743398,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.695240743398,soln,1000_ml,iv,
1185,4071,IV D5W 250 ML,intravenous dextrose_5%_in_water 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,250_ml,intravenous,dextrose_5%_in_water,,Diluent / Flush / Irrigant,0.858051685965,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.858051685965,250_ml,iv,d5w,
1186,3607,63527001 - BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.876832335376,Laboratory,Logistic_OvR,1,1,0.876832335376,basic_metabolic_panel,,,
1187,1346,GAUZE  KERLIX 4.5,gauze kerlix 4.5,Supply,RETROSPECTIVE,12/07/2016,4.5,gauze,kerlix,,Supply,0.884539864385,Supply,Logistic_OvR,1,1,0.884539864385,4.5,gauze,kerlix,
1188,2433,NEOSTIGMINE 5MG/5ML INJ (PREFILL SYR),neostigmine 5_mg/5_ml injection prefill syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,inj, ,,Pharmacy,0.962287876558,Pharmacy,Logistic_OvR,1,1,0.962287876558,syringe,neostigmine,inj,
1189,5239,HC BLD GASES O2 SAT ONLY,blood gases oxygen saturation only,Laboratory,ONLINE,16/09/2016,o2,sat,bld,gases,Laboratory,0.442764649665,Laboratory,Logistic_OvR,1,1,0.442764649665,o2,sat,bld,gases
1190,5674,MORPHINE 15 MG/ML SOLN 20,morphine 15_mg/ml solution 20,Pharmacy,ONLINE,16/09/2016,morphine,soln,15_mg/ml,,Pharmacy,0.977339092441,Pharmacy,Logistic_OvR,1,1,0.977339092441,morphine,soln,15_mg/ml,
1191,5561,ISCHEMIC SENSOR,ischemic sensor,Supply,ONLINE,16/09/2016,sensor,ischemic,,,Supply,0.358598185515,Supply,Logistic_OvR,1,1,0.358598185515,sensor,ischemic,,
1192,2388,HC POTASSIUM  SERUM,potassium serum,Laboratory,RETROSPECTIVE,12/07/2016,potassium,serum, ,,Laboratory,0.83119861682,Laboratory,Logistic_OvR,1,1,0.83119861682,potassium,serum,,
1193,2702,27054009 - FLUORO GDE CVAD ACCESS/REM,fluroscopy guide cvad access/ream,Radiology,RETROSPECTIVE,13/07/2016,fluroscopy,access,cvad,gde,PT / OT / Speech Therapy,0.339084228433,PT / OT / Speech Therapy,Logistic_OvR,1,1,0.339084228433,access,guide,,
1194,1904,PAPAVERINE 60MG INJ,papaverine 60_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,60_mg,papaverine,inj,,Pharmacy,0.948387654669,Pharmacy,Logistic_OvR,1,1,0.948387654669,60_mg,papaverine,inj,
1195,4981,DEXTROSE 5 % AND 0.9% NACL 5-0.9 % SOLN,dextrose_5% and 0.9% sodium_chloride 5 0.9% solution,Diluent / Flush / Irrigant,ONLINE,16/09/2016,dextrose,soln,nacl,,Diluent / Flush / Irrigant,0.681881983895,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.681881983895,soln,nacl,,
1196,147,HEPARIN 12.5 UNITS,heparin 12.5_units,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,12.5_units,,,Diluent / Flush / Irrigant,0.5097722647,Diluent / Flush / Irrigant,Logistic_OvR,1,1,0.5097722647,heparin,12.5_units,,
1197,2017,IV CONTINOUS - FLOW TUBI,intravenous continuous flow tubing,Supply,RETROSPECTIVE,12/07/2016,tubi,continuous,flow,iv,Supply,0.774513074707,Supply,Logistic_OvR,1,1,0.774513074707,tubi,continuous,flow,iv
1198,1276,VENIPUNCTURE ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,,Nursing Services,0.872836171484,Nursing Services,Logistic_OvR,1,1,0.872836171484,venipuncture,routine,,
