,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
952,4314,URSODIOL 60 MG/ML PO SUSP,ursodiol 60_mg/ml by_mouth suspension,Pharmacy,RETROSPECTIVE,13/07/2016,by_mouth,ursodiol,60_mg/ml,suspension,Pharmacy,0.897159190294,Pharmacy,0.996603630336,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.946881410315,po,ursodiol,60_mg/ml,susp
953,2357,SODIUM CHLORIDE 0.9% 250ML,sodium chloride 0.9% 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,250_ml,chloride,sodium,Diluent / Flush / Irrigant,0.836727244456,Diluent / Flush / Irrigant,0.995604717774,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.916165981115,0.9%,250_ml,chloride,sodium
954,1957,HB BACLOFEN 5MG/ML SUSP,baclofen 5_mg/ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,susp,5_mg/ml,baclofen,,Pharmacy,0.87668374213,Pharmacy,0.998731323208,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.937707532669,susp,5_mg/ml,baclofen,
955,3634,70046001 - 046 ALKALOIDS ORGANIC BASES,46 alkaloids organic bases,Laboratory,RETROSPECTIVE,13/07/2016,bases,organic,alkaloids,,Laboratory,0.800718659854,Laboratory,0.938530395228,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.869624527541,bases,organic,alkaloids,
956,2176,AMINOCAPROIC ACID 250 MG/ML SOLN 20 ML VIAL,aminocaproic acid 250_mg/ml solution 20_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,acid,20_ml,soln,Pharmacy,0.946542890111,Pharmacy,0.987307486161,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.966925188136,vial,acid,soln,20_ml
957,2799,77000498 - SUTURE 4-0 CHROMIC U203H,suture 4 0 chromic,Supply,RETROSPECTIVE,13/07/2016,chromic,suture,u203h,,Supply,0.764281051451,Supply,0.998175683424,Supply,"Logistic_OvR, DeepNN",2,1,1,0.881228367437,chromic,suture,,
958,2150,SOD CHLORIDE 0.9%/250ML 100ML,sodium chloride 0.9%/250_ml 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.9%/250_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.894420401995,Diluent / Flush / Irrigant,0.988908174561,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.941664288278,100_ml,0.9%/250_ml,chloride,sodium
959,4931,CT RETROPERITO ABSC DRN PERC,computed_tomography retroperitoneal absc drain perc,Radiology,ONLINE,16/09/2016,ct,drain,,,Radiology,0.535035838981,Supply,0.837596328013,Supply,DeepNN,1,0,1,0.418798164006,ct,drain,,
960,1060,URSODIOL 300 MG CAPSULE,ursodiol 300_mg capsule,Pharmacy,RETROSPECTIVE,12/07/2016,capsule,ursodiol,300_mg,,Pharmacy,0.949753399915,Pharmacy,0.999947601906,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.974850500911,capsule,ursodiol,300_mg,
961,641,POTASSIUM WB ASSAY,potassium whole_blood assay,Laboratory,RETROSPECTIVE,12/07/2016,potassium,assay,WB,,Laboratory,0.916102233226,Laboratory,0.999722336051,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.957912284638,potassium,assay,wb,
962,294,SODIUM CHLORIDE 0.9% 0.9% SYRG 10 ML SYRINGE,sodium chloride 0.9% 0.9% syringe 10_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,syringe,10_ml,chloride,sodium,Diluent / Flush / Irrigant,0.710315536157,Diluent / Flush / Irrigant,0.991720896683,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.85101821642,syrg,10_ml,chloride,sodium
963,3119,POTASSIUM AND SODIUM PHOSP,potassium and sodium phosphateo,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,phospho,sodium,,Laboratory,0.558194436053,Pharmacy,0.499975538815,Laboratory,Logistic_OvR,1,1,0,0.279097218027,potassium,phosphateo,sodium,
964,3253,EEG AWAKE AND ASLEEP 20-40 MIN-INT,electroencephalogram awake and asleep 20 40 minutes int,Cardiology,RETROSPECTIVE,13/07/2016,minutes,,,,PT / OT / Speech Therapy,0.334659219938,Procedure,0.315003698442,PT / OT / Speech Therapy,Logistic_OvR,1,1,0,0.167329609969,minutes,,,
965,3572,58858000 - VENTILATOR-ADULT SUBSEQ DAY,ventilator adult subsequent day,Respiratory Therapy,RETROSPECTIVE,13/07/2016,ventilator,subsequent,adult,day,Respiratory Therapy,0.883100187063,Respiratory Therapy,0.999359058732,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.941229622898,ventilator,subseq,adult,day
966,3737,AG DETECTION POLIVAL IF EACH,ag detection polival if each,Laboratory,RETROSPECTIVE,13/07/2016,detection,polival,ag,,Laboratory,0.855751977088,Laboratory,0.992530568091,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.92414127259,detection,polival,ag,
967,5905,ROCURONIUM 10 MG/ML SOLN 5 ML VIAL,rocuronium 10_mg/ml solution 5_ml vial,Pharmacy,ONLINE,16/09/2016,vial,rocuronium,soln,5_ml,Pharmacy,0.968523263523,Pharmacy,0.999567614186,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.984045438854,vial,rocuronium,soln,5_ml
968,2369,KETAMINE 500MG/10ML VL,ketamine 500_mg/10_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,ketamine,vl,500_mg/10_ml,,Pharmacy,0.967405291444,Pharmacy,0.999922631434,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.983663961439,ketamine,vial,500_mg/10_ml,
969,4277,SUT BOOT AID 051003,suture boot aid 51003,Supply,RETROSPECTIVE,13/07/2016,boot,suture,aid,,Supply,0.871344324605,Supply,0.998843615764,Supply,"Logistic_OvR, DeepNN",2,1,1,0.935093970185,boot,sut,aid,
970,906,BUMETANIDE 0.25 MG/ML VI,bumetanide 0.25_mg/ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,bumetanide,0.25mg/ml,,Pharmacy,0.955560757192,Pharmacy,0.998902551068,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.97723165413,vi,bumetanide,0.25_mg/ml,
971,4392,PHYS SUBSEQUENT HOSP CARE MOD,physician subsequent hospital care moderate,Professional Fee,ONLINE,24/08/2016,subsequent,care,,,Respiratory Therapy,0.33837789616,Professional Fee,0.741394655138,Professional Fee,DeepNN,1,0,1,0.370697327569,subsequent,care,,
972,3391,*URINALYSIS AUTOMATED W/O MICRO,urinalysis automated without miscroscopic,Laboratory,RETROSPECTIVE,13/07/2016,urinalysis,miscroscopic,without,automated,Laboratory,0.934541173873,Laboratory,0.999917517423,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.967229345648,urinalysis,micro,without,automated
973,4739,BACITRACIN 50 000 UNIT SOLR 1 EACH VIAL,bacitracin 50 000_units solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,bacitracin,000_units,solution,Pharmacy,0.971103772826,Pharmacy,0.999974719418,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.985539246122,vial,bacitracin,000_units,solution
974,2887,BLADE SURG CLPR STD 1 PASS,blade surgical clipper standard 1 pass,Supply,RETROSPECTIVE,13/07/2016,surgical,standard,,,Supply,0.887907692528,Supply,0.999348221858,Supply,"Logistic_OvR, DeepNN",2,1,1,0.943627957193,surg,blade,std,
975,1678,CROSS MATCH RESULT,cross match result,Laboratory,RETROSPECTIVE,12/07/2016,cross,match,result,,Supply,0.706026279454,Supply,0.710003089089,Supply,"Logistic_OvR, DeepNN",2,1,1,0.708014684272,cross,match,result,
976,1613,BEDSIDE GLUCOSE TEST,bedside glucose test,Monitoring,RETROSPECTIVE,12/07/2016,test,bedside,glucose,,Monitoring,0.726497715733,Monitoring,0.806774044368,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.76663588005,test,bedside,glucose,
977,6175,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,19/09/2016,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.874040628601,OR / Anesthesia / Recovery Room,0.999967191836,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.937003910218,anesthesia,level,,
978,5329,HC IV INF THER ADD HR,intravenous_infusion therapy additional hour,Nursing Services,ONLINE,16/09/2016,ther,iv,hr,inf,Nursing Services,0.829525523734,Nursing Services,0.99763457099,Nursing Services,"Logistic_OvR, DeepNN",2,1,1,0.913580047362,therapy,intravenous_infusion,additional,hr
979,1397,HC RT SUPPLIES LEVEL 1,respiratory_therapy supplies level 1,Supply,RETROSPECTIVE,12/07/2016,RT,level,supplies,,Supply,0.722576646421,Supply,0.996380144658,Supply,"Logistic_OvR, DeepNN",2,1,1,0.859478395539,rt,level,supplies,
980,2940,CULT AEROBIC IDENTIF,culture aerobic identify,Laboratory,RETROSPECTIVE,13/07/2016,cult,aerobic,identify,,Laboratory,0.973173568802,Laboratory,0.999996853326,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.986585211064,aerobic,culture,identify,
981,670,WHOLE BLOOD POTASSIUM,whole blood potassium,Laboratory,RETROSPECTIVE,12/07/2016,potassium,whole,blood,,Laboratory,0.922960519091,Laboratory,0.999627070732,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.961293794912,potassium,whole,blood,
982,3697,86648000 - INDIVIDUAL ACTIVITY PER 15 MIN,individual activity per 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,individual,minutes,per,activity,PT / OT / Speech Therapy,0.813625594202,PT / OT / Speech Therapy,0.828655001767,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.821140297985,individual,15_minutes,per,activity
983,3951,HB COMPLETE BLOOD COUNT ONLY,complete_blood_count only,Laboratory,RETROSPECTIVE,13/07/2016,count,complete,blood,,Laboratory,0.882528253314,Laboratory,0.999794080217,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.941161166765,complete_blood_count,,,
984,3200,SYR SALINE 30X10ML SODCHL 0.9PERC,syringe saline 30x10_ml sodium_chloride 0.9 percent,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,syringe,saline,,,Diluent / Flush / Irrigant,0.712612168184,Diluent / Flush / Irrigant,0.973189004357,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.84290058627,syr,saline,sodium_chloride,
985,4447,CC RM TIME LV 2 1ST 1,cc room time level 2 1st 1,OR / Anesthesia / Recovery Room,ONLINE,29/08/2016,1st,rm,time,,Room and Board,0.489728384642,OR / Anesthesia / Recovery Room,0.782400155001,OR / Anesthesia / Recovery Room,DeepNN,1,0,1,0.391200077501,1st,level,rm,time
986,215,NORMAL SALINE 100ML,normal saline 100_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,saline,100_ml,normal,,Diluent / Flush / Irrigant,0.863337860818,Diluent / Flush / Irrigant,0.930137719412,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.896737790115,saline,100_ml,normal,
987,892,ALBUTEROL INH (2.5 MG/3ML),albuterol inhaled 2.5_mg/3_ml,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,inhalation,2.5mg/3_ml,,Pharmacy,0.86803382573,Pharmacy,0.999885189874,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.933959507802,albuterol,inh,2.5_mg/3_ml,
988,5351,HC PACU CLASS 2 NPR 1:1,post_anesthesia_care_unit class 2 npr 1 1,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,class,pacu,npr,,OR / Anesthesia / Recovery Room,0.543533155543,OR / Anesthesia / Recovery Room,0.986948930993,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.765241043268,class,post_anesthesia_care_unit,npr,
989,5741,OR SURGERY LEVEL 3,operating_room surgery level 3,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,surgery,level,or,,OR / Anesthesia / Recovery Room,0.810572938469,OR / Anesthesia / Recovery Room,0.999968781025,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.905270859747,surgery,level,operating_room,
990,1088,HC ROOM CHRG INTERMEDIAT,room charge intermediate,Room and Board,RETROSPECTIVE,12/07/2016,charge,intermediate,room,,Room and Board,0.870085675818,Room and Board,0.985457012557,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.927771344187,chrg,intermediat,room,
991,5707,NIFEDIPINE 10 MG CAPS,nifedipine 10_mg capsule,Pharmacy,ONLINE,16/09/2016,nifedipine,capsule,10_mg,,Pharmacy,0.966102225644,Pharmacy,0.999957456104,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.983029840874,nifedipine,capsule,10_mg,
992,3891,FENTANYL 50MCG/ML 5ML,fentanyl 50_mcg/ml 5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,fentanyl,50_mcg/ml,5_ml,,Pharmacy,0.964722876651,Pharmacy,0.999958816422,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.982340846537,fentanyl,50_mcg/ml,5_ml,
993,3341,HB SUTURE ABSRB VCL 4.0 L18IN BRD,suture absorbable vicryl 4.0 l18 inches brd,Supply,RETROSPECTIVE,13/07/2016,suture,inches,,,Supply,0.947648596694,Supply,0.99901672758,Supply,"Logistic_OvR, DeepNN",2,1,1,0.973332662137,suture,vicryl,inches,
994,5941,SHEATH INTRO PINNACLE PERIPH GW6FRX10,sheath intro pinnacle peripheral gw6frx10,Supply,ONLINE,16/09/2016,sheath,periph,,,Supply,0.882107131242,Supply,0.997818442252,Supply,"Logistic_OvR, DeepNN",2,1,1,0.939962786747,sheath,periph,,
995,5040,DISP: 5.000 ML; 4 MG/ML; USED NDC QTY: 20.000 PCK OF 5.000 ML VIAL DEXAMETHASONE 1 MG INJECTION DEXAMETHASONE 4 MG/ML INJECTION SOLUTION,dispensed 5.000_ml 4_mg/ml used ndc quantity 20 pack of 5.000_ml vial dexamethasone 1_mg injection dexamethasone 4_mg/ml injection solution,Pharmacy,ONLINE,16/09/2016,quantity,vial,ndc,disposable,Pharmacy,0.993623516958,Pharmacy,0.999984296751,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.996803906854,used,vial,ndc,solution
996,6148,XR ABDOMEN 2 VIEWS,x-ray abdomen 2 views,Radiology,ONLINE,16/09/2016,abdomen,xr,views,,Radiology,0.898281332511,Radiology,0.999988948213,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.949135140362,abdomen,xr,views,
997,4158,NOREPINEPHRINE 8MG/250ML NS 32 MCG/ML SOLN,norepinephrine 8_mg/250_ml normal_saline 32 mcg/ml solution,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,mcg,ml,soln,ns,Pharmacy,0.697944593983,Pharmacy,0.832505726317,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.76522516015,mcg,ml,soln,ns
998,5708,NITRIC OXIDE DLY,nitric_oxide daily,Plan Benefit,ONLINE,16/09/2016,oxide,dly,nitric,,Plan Benefit,0.462741307001,Pharmacy,0.452717445195,Plan Benefit,Logistic_OvR,1,1,0,0.231370653501,dly,nitric_oxide,,
999,1801,DEXAMETHASONE (PER .25MG)4MG T,dexamethasone per 0.25_mg 4_mg tab,Pharmacy,RETROSPECTIVE,12/07/2016,4_mg,.25_mg,per,dexamethasone,Pharmacy,0.928204650027,Pharmacy,0.999974826225,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.964089738126,4_mg,tab,per,dexamethasone
1000,4806,BUPIVACAINE-LIDOCAINE (DUH 1:1) 0.25%-1 % SOLN,bupivacaine lidocaine duh 1 1 0.25% 1% solution,Pharmacy,ONLINE,16/09/2016,lidocaine,soln,,,Pharmacy,0.971928262552,Pharmacy,0.999994037542,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.985961150047,lidocaine,bupivacaine,soln,
1001,4698,AMINO ACIDS PLASMA,amino acids plasma,Laboratory,ONLINE,16/09/2016,acids,plasma,amino,,Laboratory,0.841544332674,Laboratory,0.993174644521,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.917359488597,acids,plasma,amino,
1002,3218,TWO CAL HN 8-OZ (FC),two calorie high nutrition 8 ounce fc,Supply,RETROSPECTIVE,13/07/2016,calorie,ounce,hn,two,Supply,0.742474320598,Supply,0.895947743976,Supply,"Logistic_OvR, DeepNN",2,1,1,0.819211032287,high,ounce,fc,
1003,1294,BEBONKERS SUCTION,bebonkers suction,Supply,RETROSPECTIVE,12/07/2016,suction,bebonkers,,,Supply,0.765992578505,Supply,0.996701631616,Supply,"Logistic_OvR, DeepNN",2,1,1,0.881347105061,suction,bebonkers,,
1004,4949,CULTURE TYPING ID BY NUC ACID EACH,culture typing id by nucleic acid each,Laboratory,ONLINE,16/09/2016,culture,acid,id,typing,Laboratory,0.970163543951,Laboratory,0.999974355634,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.985068949792,culture,acid,id,typing
1005,5165,FORMULA: PEPTAMEN JR 30 KCAL/OUNCE,formula peptamen jr 30 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.894116539016,Supply,0.986902650313,Supply,"Logistic_OvR, DeepNN",2,1,1,0.940509594664,ounce,kcal,,
1006,3579,58889000 - OXYGEN PER HOUR,oxygen per hour,Respiratory Therapy,RETROSPECTIVE,13/07/2016,per,oxygen,hour,,Respiratory Therapy,0.826263492259,Respiratory Therapy,0.874067970101,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.85016573118,per,oxygen,hour,
1007,2190,HEMOCLIP MEDIUM LT200,hemoclip medium lt200,Supply,RETROSPECTIVE,12/07/2016,medium,lt200,hemoclip,,Supply,0.761242113581,Pharmacy,0.563363108248,Supply,Logistic_OvR,1,1,0,0.380621056791,medium,lt200,hemoclip,
1008,4295,TRAMADOL 50 MG TAB,tramadol 50_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,50_mg,tablet,tramadol,,Pharmacy,0.953445029795,Pharmacy,0.99999375212,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.976719390957,50_mg,tab,tramadol,
1009,3498,14113252 - ONDANSETRON HCL  PER 1MG  INJ,ondansetron hcl per 1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,ondansetron,injection,per,Pharmacy,0.960168332325,Pharmacy,0.999973738094,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.98007103521,1_mg,ondansetron,inj,per
1010,1848,PROTAM10INJ,protam10inj,Pharmacy,RETROSPECTIVE,12/07/2016,protam10inj,,,,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.280223694902,protam10inj,,,
1011,4786,BLOOD GASES W O2 SATURATION,blood gases with oxygen saturation,Laboratory,ONLINE,16/09/2016,o2,saturation,blood,gases,Laboratory,0.442764649665,Laboratory,0.785604397067,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.614184523366,o2,saturation,blood,gases
1012,1482,SET GEM 20 DRIP,set glucagon_emergency_management 20 drip,Supply,RETROSPECTIVE,12/07/2016,DRIP,set,GEM,,Supply,0.8665443839,Supply,0.997144302951,Supply,"Logistic_OvR, DeepNN",2,1,1,0.931844343425,set,gem,drip,
1013,2604,BASIC ANES SERVICES,basic anesthesia services,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,services,anesthesia,basic,,OR / Anesthesia / Recovery Room,0.775943079349,OR / Anesthesia / Recovery Room,0.999894696842,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.887918888095,services,anesthesia,basic,
1014,2959,DRAPE SYS UNIV HD CVARTS 89454,drape system universal hand cvarts 89454,Supply,RETROSPECTIVE,13/07/2016,drape,system,,,Supply,0.889704544557,Supply,0.999494399136,Supply,"Logistic_OvR, DeepNN",2,1,1,0.944599471847,drape,system,,
1015,3211,THORACENTESIS W/ IMAG GUID,thoracentesis with image guidance,Procedure,RETROSPECTIVE,13/07/2016,image,thoracentesis,guide,,Radiology,0.397831229057,Radiology,0.527719399212,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.462775314134,image,thoracentesis,guidance,
1016,33,HB PUMP LVL 2,pump level 2,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,level,,,Capital Equipment,0.792168247303,Capital Equipment,0.999237731607,Capital Equipment,"Logistic_OvR, DeepNN",2,1,1,0.895702989455,pump,lvl,,
1017,4062,INTERVENTN BRUSHING/WASHING,intervention brushing/washing,Supply,RETROSPECTIVE,13/07/2016,brushing,washing,intervention,,Supply,0.694738423698,Supply,0.86688926565,Supply,"Logistic_OvR, DeepNN",2,1,1,0.780813844674,brushing,washing,intervention,
1018,967,INJECTION  LINEZOLID  200M,injection linezolid 200m,Pharmacy,RETROSPECTIVE,12/07/2016,injection,linezolid,200m,,Pharmacy,0.924236595687,Pharmacy,0.999691626478,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.961964111082,injection,linezolid,200m,
1019,4900,COLLAGENASE 250 UNIT/GM OINT 30 G TUBE,collagenase 250_units/gram ointment 30 g tube,Pharmacy,ONLINE,16/09/2016,oint,tube,,,Pharmacy,0.674613389719,Pharmacy,0.995991688461,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.83530253909,oint,tube,,
1020,3710,89315002 - VOICE GOAL 1-20%,voice goal 1 20%,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,voice,20%,goal,,PT / OT / Speech Therapy,0.701285824527,PT / OT / Speech Therapy,0.998810594229,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.850048209378,voice,20%,goal,
1021,2383,FUROSEMIDE 80 MG TABS,furosemide 80_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,80_mg,furosemide,tabs,,Pharmacy,0.947783866382,Pharmacy,0.999972583373,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.973878224877,80_mg,furosemide,tabs,
1022,104,DEXTROSE 5% IN,dextrose 5% injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,injection,dextrose,,Pharmacy,0.5549433691,Diluent / Flush / Irrigant,0.794490785842,Diluent / Flush / Irrigant,DeepNN,1,0,1,0.397245392921,5%,injection,dextrose,
1023,4837,CATH FOL BARDX LUB SH 16FRX5ML,catheter foley bardx lub sh 16frx5_ml,Supply,ONLINE,16/09/2016,cath,,,,Supply,0.93725780596,Supply,0.9989872014,Supply,"Logistic_OvR, DeepNN",2,1,1,0.96812250368,foley,cath,,
1024,347,WATER 250ML (IRRIG),water 250_ml irrigation,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,250_ml,irrigation,,Diluent / Flush / Irrigant,0.877518029436,Diluent / Flush / Irrigant,0.985090279141,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.931304154288,water,250_ml,irrigation,
1025,3052,LIVER ACQUISITION CADAVERI,liver acquisition cadaveri,Implant,RETROSPECTIVE,13/07/2016,cadaveri,liver,acquisition,,Laboratory,0.921774179715,Laboratory,0.986522503994,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.954148341855,cadaveri,liver,acquisition,
1026,3186,SURG LEVEL IV-ADD 30 MIN,surgery level IV additional 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,additional,surgical,minutes,intravenous,OR / Anesthesia / Recovery Room,0.892722291696,OR / Anesthesia / Recovery Room,0.999932353781,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.946327322738,surgery,min,additional,level
1027,6301,SPIRONOLACTONE-HYDROCHLORO,spironolactone hydrochlorothiazide,Pharmacy,ONLINE,19/09/2016,spironolactone,hydrochloro,,,Pharmacy,0.882790721935,Pharmacy,0.996276608193,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.939533665064,spironolactone,hydrochlorothiazide,,
1028,5166,FORMULA: PREGESTIMIL LIPIL 20 KCAL/OUNCE,formula pregestimil lipil 20 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.754589979381,Supply,0.962127669425,Supply,"Logistic_OvR, DeepNN",2,1,1,0.858358824403,ounce,kcal,,
1029,5754,OSTOMY WAFER 401902 1 3/4 DISP,ostomy wafer 401902 1 3/4 disposable,Supply,ONLINE,16/09/2016,ostomy,disp,04/Mar,wafer,Supply,0.950563987363,Supply,0.999038286577,Supply,"Logistic_OvR, DeepNN",2,1,1,0.97480113697,ostomy,disp,3/4,wafer
1030,6040,TEGADERM 4X4,tegaderm 4x4,Supply,ONLINE,16/09/2016,4x4,tegaderm,,,Supply,0.223170967111,Supply,0.480973277876,Supply,"Logistic_OvR, DeepNN",2,1,1,0.352072122493,4x4,tegaderm,,
1031,4799,BUDESONIDE 0.25 MG/2 ML NBSP 2 ML,budesonide 0.25_mg/2_ml nbsp 2_ml,Pharmacy,ONLINE,16/09/2016,budesonide,0.25_mg/2_ml,2_ml,nbsp,Pharmacy,0.978983320507,Pharmacy,0.999994803865,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.989489062186,budesonide,0.25_mg/2_ml,2_ml,nbsp
1032,4143,MORPHINE PF 10MG INJ,morphine partial_fill 10_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,partial_fill,injection,morphine,10_mg,Pharmacy,0.93921756087,Pharmacy,0.998752437551,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.968984999211,pf,inj,morphine,10_mg
1033,3611,63719001 - TSH,63719001 thyroid-stimulating_hormone,Laboratory,RETROSPECTIVE,13/07/2016,thyroid-stimulating_hormone,,,,Laboratory,0.851922631579,Laboratory,0.996835931059,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.924379281319,tsh,,,
1034,5184,GLUTAMYLTRASE GAMMA,glutamyltransferase gamma,Laboratory,ONLINE,16/09/2016,glutamyltransferase,gamma,,,Laboratory,0.805568091801,Laboratory,0.910176764973,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.857872428387,glutamyltransferase,gamma,,
1035,2605,HEMOGRAM,hemogram,Laboratory,RETROSPECTIVE,12/07/2016,hemogram, , ,,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.280223694902,hemogram,,,
1036,3178,STAPLER RELOAD LINEAR PROX,stapler reload linear proximate,Supply,RETROSPECTIVE,13/07/2016,reload,stapler,linear,prox,Supply,0.775314685147,Supply,0.863866710931,Supply,"Logistic_OvR, DeepNN",2,1,1,0.819590698039,reload,stapler,linear,proximate
1037,6184,CARBOHYDRATE DEFICIENT TRA,carbohydrate deficient transferrin,Laboratory,ONLINE,19/09/2016,carbohydrate,deficient,tra,,Laboratory,0.881937637155,Laboratory,0.996362378788,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.939150007971,carbohydrate,deficient,transferrin,
1038,504,SILDENAFIL SUSP PO 5MG SILDENAFI,sildenafil suspension by_mouth 5_mg sildenafil,Plan Benefit,RETROSPECTIVE,12/07/2016,sildenafi,suspension,po,5_mg,Plan Benefit,0.971101155839,Plan Benefit,0.999999976515,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.985550566177,susp,po,5_mg,sildenafil
