,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_DLevenshtein,Prob_DLevenshtein,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_DLevenshtein,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1002,2020,HEHOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,12/07/2016,hehoglobin,,,,Laboratory,0.93,Laboratory,0.9,Laboratory,0.96,Laboratory,0.9998823421,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.947470585525,hemoglobin,,,
1003,1084,HB DBC N (SMH ACUTE) 174-NURSERY/LEVEL IV,dbc n smh acute 174 nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,acute,intravenous,smh,,Laboratory,0.73,Room and Board,0.47,Room and Board,0.351651533724,Room and Board,0.803795919455,Room and Board,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.406361863295,acute,nursery,iv,level
1004,1294,BEBONKERS SUCTION,bebonkers suction,Supply,RETROSPECTIVE,12/07/2016,suction,bebonkers,,,Nursing Services,0.76,Nursing Services,0.5,Supply,0.92,Supply,0.877983115359,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.44949577884,suction,bebonkers,,
1005,4737,B-TYPE NATRIURETIC PEPTIDE,b type natriuretic peptide,Laboratory,ONLINE,16/09/2016,peptide,b,type,natriuretic,Laboratory,0.78,Laboratory,0.93,Laboratory,0.911374681535,Laboratory,0.999977273903,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.90533798886,peptide,b,type,natriuretic
1006,5165,FORMULA: PEPTAMEN JR 30 KCAL/OUNCE,formula peptamen jr 30 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.77,Supply,0.69,Supply,0.915841697019,Supply,0.999955791423,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.84394937211,formula,ounce,kcal,
1007,2196,HC BAIRHUGGER SLEEVE,bairhugger sleeve,Supply,RETROSPECTIVE,12/07/2016,sleeve,bairhugger,,,Laboratory,0.72,Supply,0.42,Supply,0.96,Supply,0.99979045572,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.59494761393,sleeve,bairhugger,,
1008,2190,HEMOCLIP MEDIUM LT200,hemoclip medium lt200,Supply,RETROSPECTIVE,12/07/2016,medium,lt200,hemoclip,,Laboratory,0.7,Diluent / Flush / Irrigant,0.42,Supply,0.92,Supply,0.760106776462,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.420026694115,medium,lt200,hemoclip,
1009,6308,TRIAMCINOLONE 0.1% CREA 15,triamcinolone 0.1% cream 15,Pharmacy,ONLINE,19/09/2016,0.10%,triamcinolone,cream,,Pharmacy,0.9,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.99166522693,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.945416306732,0.1%,triamcinolone,cream,
1010,5524,HYDROMORPHONE 1 MG/1 ML INJ,hydromorphone 1_mg/1_ml injection,Pharmacy,ONLINE,16/09/2016,hydromorphone,inj,1_mg/1_ml,,Pharmacy,0.97,Pharmacy,0.91,Pharmacy,0.954740132592,Pharmacy,0.999857066312,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.958649299726,hydromorphone,inj,1_mg/1_ml,
1011,4110,LOVERSOL 240 MG/ML SOLUTION,loversol 240_mg/ml solution,Pharmacy,RETROSPECTIVE,13/07/2016,loversol,solution,240_mg/ml,,Pharmacy,0.74,Pharmacy,0.93,Pharmacy,0.932421241716,Pharmacy,0.980359249111,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.895695122707,loversol,solution,240_mg/ml,
1012,2860,ANAERO CULT ISO & PRESUMPT ID,anaerobic culture isolate and presumptive identification,Laboratory,RETROSPECTIVE,13/07/2016,&,anaerobic,presumptive,iso,Laboratory,0.84,Laboratory,0.96,Laboratory,0.971233320968,Laboratory,0.999999730153,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.94280826278,culture,identification,isolate,presumptive
1013,1482,SET GEM 20 DRIP,set glucagon_emergency_management 20 drip,Supply,RETROSPECTIVE,12/07/2016,DRIP,set,GEM,,Supply,0.69,Supply,0.47,Supply,0.96,Supply,0.996520541915,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.779130135479,set,gem,drip,
1014,6175,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,19/09/2016,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.94,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.563009622158,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.855752405539,anesthesia,level,,
1015,2959,DRAPE SYS UNIV HD CVARTS 89454,drape system universal hand cvarts 89454,Supply,RETROSPECTIVE,13/07/2016,drape,system,,,Supply,0.74,Supply,0.32,Supply,0.96,Supply,0.999778227783,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.754944556946,drape,system,,
1016,4617,HB IOM MEP UPPER & LOWER E,intraoperative_monitoring motor_evoked_potential upper and lower extremity,Procedure,ONLINE,01/09/2016,lower,,,,Implant,0.72,Procedure,0.5,Procedure,0.395282050987,Procedure,0.496052462542,Procedure,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.347833628382,extremity,lower,,
1017,33,HB PUMP LVL 2,pump level 2,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,level,,,Capital Equipment,0.7,OR / Anesthesia / Recovery Room,0.43,Capital Equipment,0.92,Capital Equipment,0.98184561523,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.650461403808,pump,lvl,,
1018,4301,TRAY SUT REMOVE,tray suture remove,Supply,RETROSPECTIVE,13/07/2016,suture,tray,remove,,Respiratory Therapy,0.73,Monitoring,0.47,Supply,0.9294532174,Supply,0.999981205056,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.482358605614,sut,tray,remove,
1019,4806,BUPIVACAINE-LIDOCAINE (DUH 1:1) 0.25%-1 % SOLN,bupivacaine lidocaine duh 1 1 0.25% 1% solution,Pharmacy,ONLINE,16/09/2016,lidocaine,soln,,,Pharmacy,0.77,Pharmacy,0.5,Pharmacy,0.974834151853,Pharmacy,0.999904038107,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.81118454749,lidocaine,bupivacaine,soln,
1020,5636,MAGNESIUM SULFATE IN WATER 40 GRAM/1 000 ML (4 %) SOLP,magnesium sulfate in water 40 gram/1 000_ml 4% solution,Pharmacy,ONLINE,16/09/2016,water,000_ml,solution,magnesium,Pharmacy,0.83,Pharmacy,0.6,Pharmacy,0.96,Pharmacy,0.998798409371,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.847199602343,water,000_ml,solution,magnesium
1021,5354,HC PHYSICAL THERAPY EVAL TIER I,physical_therapy evaluation tier i,PT / OT / Speech Therapy,ONLINE,16/09/2016,evaluation,titer,therapy,physical,PT / OT / Speech Therapy,0.84,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999071514615,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.932267878654,tier,evaluation,physical_therapy,
1022,1070,ZINC SULFATE 220MG CAPS,zinc sulfate 220_mg capsule,Pharmacy,RETROSPECTIVE,12/07/2016,caps,sulfate,zinc,220_mg,Pharmacy,0.88,Pharmacy,0.65,Pharmacy,0.953271917512,Pharmacy,0.999933548175,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.870801366422,capsule,sulfate,zinc,220_mg
1023,4574,SOL NACL 0.9PCT 1000ML BG,solution sodium_chloride 0.9pct 1000_ml bag,Diluent / Flush / Irrigant,ONLINE,30/08/2016,bg,sol,1000_ml,nacl,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.999442183615,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959860545904,bag,sol,1000_ml,nacl
1024,4837,CATH FOL BARDX LUB SH 16FRX5ML,catheter foley bardx lub sh 16frx5_ml,Supply,ONLINE,16/09/2016,cath,,,,Supply,0.74,Supply,0.4,Supply,0.937019742769,Supply,0.99984333636,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.769215769782,foley,cath,,
1025,341,STERILE WATER IRRIGATION 50,sterile water irrigation 50,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,sterile,,Diluent / Flush / Irrigant,0.83,Diluent / Flush / Irrigant,0.64,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.982291578594,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.843072894649,water,irrigation,sterile,
1026,2865,ANCHOR/SCRW LEVEL 4,anchor/screw level 4,Implant,RETROSPECTIVE,13/07/2016,level,anchor,scrw,,Implant,0.96,Implant,0.94,Implant,0.92,Implant,0.960794335619,Implant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.945198583905,screw,anchor,level,
1027,2874,ANES LV 3 EA ADD MIN,anesthesia level 3 each additional minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,lv,minutes,anesthesia,additional,OR / Anesthesia / Recovery Room,0.85,OR / Anesthesia / Recovery Room,0.67,OR / Anesthesia / Recovery Room,0.908952543178,OR / Anesthesia / Recovery Room,0.992069233114,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.855255444073,additional,anesthesia,minute,level
1028,3119,POTASSIUM AND SODIUM PHOSP,potassium and sodium phosphateo,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,phospho,sodium,,Pharmacy,0.88,Pharmacy,0.93,Laboratory,0.560074823724,Laboratory,0.965625228157,Pharmacy,"Jaro, DLevenshtein",2,1,1,0,0,0.4525,potassium,phosphateo,sodium,
1029,5166,FORMULA: PREGESTIMIL LIPIL 20 KCAL/OUNCE,formula pregestimil lipil 20 kcal/ounce,Supply,ONLINE,16/09/2016,ounce,,,,Supply,0.73,Supply,0.63,Supply,0.92,Supply,0.999774224667,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.819943556167,formula,ounce,kcal,
1030,5754,OSTOMY WAFER 401902 1 3/4 DISP,ostomy wafer 401902 1 3/4 disposable,Supply,ONLINE,16/09/2016,ostomy,disp,04/Mar,wafer,Supply,0.79,Supply,0.93,Supply,0.953391564163,Supply,0.999917169956,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.91832718353,ostomy,disp,3/4,wafer
1031,6040,TEGADERM 4X4,tegaderm 4x4,Supply,ONLINE,16/09/2016,4x4,tegaderm,,,Supply,0.74,Supply,0.5,Supply,0.221713030216,Supply,0.427046771069,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.472189950321,4x4,tegaderm,,
1032,4892,CLINDAMYCIN 150 MG/ML SOLN 4 ML VIAL,clindamycin 150_mg/ml solution 4_ml vial,Pharmacy,ONLINE,16/09/2016,vial,4_ml,soln,,Pharmacy,0.92,Pharmacy,0.93,Pharmacy,0.968296841047,Pharmacy,0.998671529126,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.954242092543,vial,4_ml,soln,
1033,1990,CAFFEINE 60MG/3ML ORAL SOLUTION,caffeine 60_mg/3_ml oral solution,Pharmacy,RETROSPECTIVE,12/07/2016,60_mg/3_ml,oral,caffeine,solution,Pharmacy,0.8,Pharmacy,0.65,Pharmacy,0.93325570364,Pharmacy,0.995736999695,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.844748175834,60_mg/3_ml,oral,caffeine,solution
1034,5705,NEWBORN METABOLIC SCREEN,newborn metabolic screen,Laboratory,ONLINE,16/09/2016,newborn,screen,metabolic,,Laboratory,0.84,Laboratory,0.93,Laboratory,0.913906256086,Laboratory,0.999816096451,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.920930588134,newborn,screen,metabolic,
1035,3916,GGT (GT),ggt gast,Laboratory,RETROSPECTIVE,13/07/2016,ggt,gast,,,Laboratory,0.68,Laboratory,0.43,Laboratory,0.96,Laboratory,0.998470537164,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.767117634291,ggt,gast,,
1036,4014,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory,RETROSPECTIVE,13/07/2016,count,spinal,diff,fluid,Supply,0.74,Laboratory,0.48,Laboratory,0.92,Laboratory,0.995154583819,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.598788645955,spinal,fluid,count_differential,
1037,3178,STAPLER RELOAD LINEAR PROX,stapler reload linear proximate,Supply,RETROSPECTIVE,13/07/2016,reload,stapler,linear,prox,Supply,0.74,Supply,0.43,Supply,0.92,Supply,0.957851557593,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.761962889398,reload,stapler,linear,proximate
1038,6058,TOTAL PROTEIN SERUM,total protein serum,Laboratory,ONLINE,16/09/2016,protein,total,serum,,Laboratory,0.83,Laboratory,0.53,Laboratory,0.962785279212,Laboratory,0.999999704969,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.830696246045,protein,total,serum,
1039,1714,EXTENSIVE GAS DELIVERY INITIAL,extensive gas delivery initial,Plan Benefit,RETROSPECTIVE,12/07/2016,delivery,extensive,initial,gas,Plan Benefit,0.91,Plan Benefit,0.93,Respiratory Therapy,0.594982370674,Respiratory Therapy,0.987201428966,Plan Benefit,"Jaro, DLevenshtein",2,1,1,0,0,0.46,delivery,extensive,initial,gas
1040,2640,EVALUATION IV PT,evaluation intravenous physical_therapy,Nursing Services,RETROSPECTIVE,12/07/2016,evaluation,iv,pt,,PT / OT / Speech Therapy,0.95,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.909491517827,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.944872879457,evaluation,iv,pt,
1041,132,HEPARIN (PORCINE) 10 UNIT/ML SOLN 3 ML SYRINGE,heparin porcine 10_units/ml solution 3_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,syringe,solution,3_ml,Diluent / Flush / Irrigant,0.9,Pharmacy,0.93,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.99115141434,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.702787853585,heparin,syringe,soln,3_ml
1042,3098,PEP INITIAL,positive expiratory pressure initial,Respiratory Therapy,RETROSPECTIVE,13/07/2016,initial,pep,,,Respiratory Therapy,0.79,Respiratory Therapy,0.64,Respiratory Therapy,0.689146754353,Respiratory Therapy,0.996376417904,Respiratory Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.778880793064,positive,pressure,initial,expiratory
1043,2319,CHLORHEXIDINE ORAL RINSE 15ML,chlorhexidine oral rinse 15_ml,Pharmacy,RETROSPECTIVE,12/07/2016,chlorhexidine,oral,rinse,15_ml,Pharmacy,0.92,Pharmacy,0.93,Pharmacy,0.92,Pharmacy,0.930193413184,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.925048353296,chlorhexidine,oral,rinse,15_ml
1044,2827,86810003 - SELF CARE,self care,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,self,care,,,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.94,PT / OT / Speech Therapy,0.671746707469,PT / OT / Speech Therapy,0.98300843467,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.888688785535,self,care,,
1045,5239,HC BLD GASES O2 SAT ONLY,blood gases oxygen saturation only,Laboratory,ONLINE,16/09/2016,o2,sat,bld,gases,Monitoring,0.75,Laboratory,0.5,Laboratory,0.46884028947,Laboratory,0.555767406928,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.381151924099,o2,sat,bld,gases
1046,4143,MORPHINE PF 10MG INJ,morphine partial_fill 10_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,partial_fill,injection,morphine,10_mg,Pharmacy,0.9,Pharmacy,0.93,Pharmacy,0.944409846076,Pharmacy,0.998125723679,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.943133892439,pf,inj,morphine,10_mg
1047,985,LEVALBUTEROL 0.31 MG/3 ML SOLN U,levalbuterol 0.31_mg/3_ml solution up,Pharmacy,RETROSPECTIVE,12/07/2016,units,0.31mg/3_ml,solution,levalbuterol,Pharmacy,0.73,Pharmacy,0.56,Pharmacy,0.912739378007,Pharmacy,0.989703621982,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.798110749997,soln,0.31_mg/3_ml,levalbuterol,
1048,4690,ALBUTEROL 90 MCG/PUFF HFAA 8.5 G CANISTER,albuterol 90 microgram/puff hfaa 8.5 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Laboratory,0.7,Pharmacy,0.37,Pharmacy,0.96,Pharmacy,0.989248777985,Pharmacy,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.579812194496,albuterol,microgram,gram,
1049,3961,HB DRAPE LEICA MINI MICROSCOPE,drape leica mini microscope,Supply,RETROSPECTIVE,13/07/2016,leica,mini,microscope,drape,Supply,0.75,Laboratory,0.38,Supply,0.96,Supply,0.983410591477,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.673352647869,leica,mini,microscope,drape
1050,3198,SWALLOW/FEED EVAL 30 MIN S,swallow/feeding evaluation 30 minutes subsequent,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,feed,minutes,swallow,evaluation,PT / OT / Speech Therapy,0.8,PT / OT / Speech Therapy,0.55,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.998917637367,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.827229409342,min,swallow,feeding,evaluation
1051,3314,HB OT THERAPEUTIC ACTV EA 15 MIN,occupational_therapy therapeutic activity each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,min,ot,actv,therapeutic,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.92388955828,PT / OT / Speech Therapy,0.999959948633,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.953462376728,activity,ot,15_minutes,therapeutic
1052,4177,PANTOPRAZOLE 40 MG TAB,pantoprazole 40_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,pantoprazole,40_mg,,Pharmacy,0.95,Pharmacy,0.96,Pharmacy,0.968191720812,Pharmacy,0.999958511477,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.969537558072,tab,pantoprazole,40_mg,
1053,190,INJ IV SOLN PIGGY BACK; SOD CHLORIDE,injection intravenous solution piggy back sodium chloride,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,sodium,back,solution,piggy,Diluent / Flush / Irrigant,0.69,Laboratory,0.41,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.986803941972,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.659200985493,inj,sodium,chloride,iv
1054,2144,SOD CHLORIDE 0.9% PER 250ML,sodium chloride 0.9% per 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,per,sodium,,Diluent / Flush / Irrigant,0.89,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.99938290113,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.944845725282,250_ml,chloride,per,sodium
1055,3667,77045557 - VALVE  TRACH SPEAKING,valve tracheostomy speaking,Supply,RETROSPECTIVE,13/07/2016,tracheostomy,valve,speaking,,Supply,0.67,Supply,0.37,Supply,0.509680165164,Respiratory Therapy,0.794946709978,Supply,"Jaro, DLevenshtein, Logistic_OvR",3,1,1,1,0,0.387420041291,trach,valve,speaking,
1056,1241,PORTABLE BEDSIDE,portable bedside,Radiology,RETROSPECTIVE,12/07/2016,bedside,portable,,,Respiratory Therapy,0.73,Monitoring,0.53,Supply,0.607499024781,Supply,0.940221810955,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.386930208934,bedside,portable,,
1057,931,DEXTROMETHORPHAN-GUAIFENESIN 30-600 MG TB12,dextromethorphan guaifenesin 30 600_mg tb12,Pharmacy,RETROSPECTIVE,12/07/2016,tb12,,,,Pharmacy,0.76,Pharmacy,0.55,Pharmacy,0.934891513612,Pharmacy,0.998452000392,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.810835878501,guaifenesin,dextromethorphan,tb12,600_mg
1058,1269,VENIPUNCTURE - CHRG ONLY,venipuncture charge only,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,charge,,,Nursing Services,0.93,Nursing Services,0.93,Nursing Services,0.96,Nursing Services,0.999130184827,Nursing Services,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.954782546207,venipuncture,chrg,,
1059,1819,MEDICAID QHP/UPHP I/P ADJUST,medicaid qhp/uphp i/powder adjust,Other,RETROSPECTIVE,12/07/2016,adjust,qhp,uphp,medicaid,Room and Board,0.72,Capital Equipment,0.36,Supply,0.653260359409,Supply,0.964063501044,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.404330965113,powder,,,
1060,2341,INDIV. EXER. PER 15 MIN. (OT),individual exercise per 15 minutes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,occupational_therapy,per,,,PT / OT / Speech Therapy,0.91,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999985929713,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.949996482428,occupational_therapy,individual,minutes,per
1061,4597,HB - ECHOCARDIOGRAPHY TRANSTHORACIC 2D M-MODE; COMPLETE WITH DOPPLER,echocardiography transthoracic 2_dimensional m mode complete with doppler,Cardiology,ONLINE,01/09/2016,doppler,complete,,,Cardiology,0.72,Cardiology,0.37,Cardiology,0.562713685354,Cardiology,0.741147686457,Cardiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.598465342953,doppler,complete,,
1062,4407,SET INSYTE 20GA 1 1/4,set insyte 20_gauge 1 1/4,Supply,ONLINE,24/08/2016,04/Jan,insyte,set,20ga,Supply,0.69,Supply,0.41,Supply,0.936105158822,Supply,0.999995337492,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.759025124078,1/4,insyte,set,20_gauge
1063,4580,TRAP MUCOUS SPECIMEN,trap mucous specimen,Supply,ONLINE,30/08/2016,mucous,specimen,trap,,Supply,0.72,Supply,0.46,Supply,0.652296731021,Supply,0.599558930455,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.607963915369,mucous,specimen,trap,
1064,5903,ROCURONIUM 10 MG/ML SOLN,rocuronium 10_mg/ml solution,Pharmacy,ONLINE,16/09/2016,rocuronium,soln,10_mg/ml,,Pharmacy,0.98,Pharmacy,0.95,Pharmacy,0.98062237489,Pharmacy,0.996079083481,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.976675364593,rocuronium,soln,10_mg/ml,
1065,2805,77071644 - KIT INTRODUCER DUAL LUMEN MAC,kit introducer dual lumen,Supply,RETROSPECTIVE,13/07/2016,dual,kit,,,Supply,0.76,Supply,0.52,Supply,0.933591992127,Supply,0.999988830168,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.803395205574,lumen,introducer,dual,kit
1066,4863,CEFTRIAXONE 10 GRAM SOLR 1 EACH VIAL,ceftriaxone 10 gram solution 1 each vial,Pharmacy,ONLINE,16/09/2016,vial,ceftriaxone,gram,solution,Pharmacy,0.9,Pharmacy,0.93,Pharmacy,0.975696224679,Pharmacy,0.999889264624,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.951396372326,vial,ceftriaxone,gram,solution
1067,87,D5W 250ML INJ,dextrose_5%_in_water 250_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,250_ml,injection,D5W,,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.994005905904,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.938501476476,250_ml,inj,d5w,
1068,1557,UNDERPADS,underpads,Supply,RETROSPECTIVE,12/07/2016,underpads,,,,Supply,0.84,Supply,0.53,Laboratory,0.167863768759,Laboratory,0.359376144485,Supply,"Jaro, DLevenshtein",2,1,1,0,0,0.3425,underpads,,,
1069,3328,HB PRE-ICU TRANSPORT,pre intensive_care_unit transport,Other,RETROSPECTIVE,13/07/2016,pre,intensive_care_unit,transport,,Other,0.79,Other,0.96,Room and Board,0.491644442199,Room and Board,0.272882135655,Other,"Jaro, DLevenshtein",2,1,1,0,0,0.4375,pre,intensive_care_unit,transport,
1070,2794,69893001 - TROPONIN T,troponin tab,Pharmacy,RETROSPECTIVE,13/07/2016,troponin,tab,,,Laboratory,0.76,Laboratory,0.47,Laboratory,0.96,Laboratory,0.979338522836,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.792334630709,troponin,tab,,
1071,5814,PICC DRSG TRAY DTI0225 DISP,peripherally_inserted_central_catheter dressing tray dti0225 disposable,Supply,ONLINE,16/09/2016,disp,tray,picc,drsg,Laboratory,0.68,Supply,0.39,Supply,0.946833902991,Supply,0.9999645945,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.584199624373,disp,tray,picc,drsg
